Wage_Date,State_From,"Agriculture, forestry and fishing",Business services,Construction,"Electricity, gas, water and waste management",Financial intermediation,Manufacturing,Mining,Personal services,Public administration,Real estate and housing services,"Transport, communications and information services",Unemployment,"Wholesale and retail trade, accommodation and food services"
2012-05-01,"Transport, communications and information services",0.007708,0.045576,0.024464,0.005697,0.036528,0.014075,0.004692,0.029491,3.35E-4,0.00134,0.0,0.800938,0.029155
2012-05-01,Unemployment,0.088891,0.148995,0.234823,0.006057,0.035058,0.093309,0.035058,0.098119,0.008978,0.005487,0.076243,0.0,0.168982
2012-05-01,"Wholesale and retail trade, accommodation and food services",0.008373,0.030174,0.021011,4.74E-4,0.03128,0.021801,0.003476,0.023539,3.16E-4,0.002054,0.012954,0.84455,0.0
2012-06-01,"Agriculture, forestry and fishing",0.0,0.01173,0.008798,8.0E-4,0.014396,0.012263,0.0016,0.005599,0.0,0.001333,0.004799,0.927219,0.011464
2012-06-01,Business services,0.004372,0.0,0.044365,0.0034,0.034326,0.028821,0.007286,0.038536,0.001457,0.002105,0.024449,0.763763,0.047118
2012-06-01,Construction,0.004172,0.033502,0.0,0.002528,0.01555,0.01555,0.004804,0.01378,8.85E-4,0.002528,0.006953,0.887358,0.012389
2012-06-01,"Electricity, gas, water and waste management",0.007905,0.019763,0.067194,0.0,0.019763,0.023715,0.01581,0.019763,0.0,0.003953,0.035573,0.758893,0.027668
2012-06-01,Financial intermediation,0.018763,0.082657,0.057809,0.002535,0.0,0.044118,0.016227,0.091785,0.001014,0.005071,0.051724,0.53499,0.093306
2012-06-01,Manufacturing,0.012567,0.033957,0.040374,0.001872,0.032888,0.0,0.002941,0.01631,5.35E-4,2.67E-4,0.010428,0.809626,0.038235
2012-06-01,Mining,0.0,0.045576,0.030831,0.0,0.044236,0.010724,0.0,0.013405,0.0,0.00134,0.017426,0.806971,0.029491
2012-06-01,Personal services,0.006166,0.04702,0.032631,0.005139,0.051131,0.021326,0.002826,0.0,0.003854,0.002055,0.025694,0.759507,0.042652
2012-06-01,Public administration,0.0,0.014184,0.010638,0.010638,0.01773,0.014184,0.003546,0.049645,0.0,0.003546,0.007092,0.847518,0.021277
2012-06-01,Real estate and housing services,0.005495,0.085165,0.178571,0.0,0.038462,0.016484,0.052198,0.046703,0.0,0.0,0.035714,0.502747,0.038462
2012-06-01,"Transport, communications and information services",0.004859,0.052759,0.031933,0.00243,0.040611,0.014578,0.007289,0.019785,6.94E-4,0.001388,0.0,0.797293,0.02638
2012-06-01,Unemployment,0.11341,0.145823,0.22908,0.009215,0.031636,0.090601,0.036897,0.09618,0.007415,0.006355,0.076372,0.0,0.157016
2012-06-01,"Wholesale and retail trade, accommodation and food services",0.009236,0.028804,0.019881,4.7E-4,0.030056,0.019568,0.002974,0.02176,0.001409,0.002818,0.015811,0.847214,0.0
2012-07-01,"Agriculture, forestry and fishing",0.0,0.005916,0.006574,1.64E-4,0.005916,0.003615,3.29E-4,0.003287,1.64E-4,0.0,0.001972,0.96516,0.006902
2012-07-01,Business services,0.008724,0.0,0.030535,0.00224,0.022282,0.053643,0.004834,0.031714,4.72E-4,0.001886,0.021221,0.793563,0.028885
2012-07-01,Construction,0.003044,0.027397,0.0,0.002718,0.011633,0.013155,0.002935,0.006958,6.52E-4,0.002174,0.006088,0.912155,0.011089
2012-07-01,"Electricity, gas, water and waste management",0.0,0.042403,0.038869,0.0,0.021201,0.010601,0.003534,0.007067,0.003534,0.0,0.010601,0.85159,0.010601
2012-07-01,Financial intermediation,0.027687,0.085233,0.065147,0.0038,0.0,0.061889,0.022258,0.10532,0.002172,0.013029,0.053203,0.469055,0.091205
2012-07-01,Manufacturing,0.027622,0.023776,0.021154,0.001224,0.017133,0.0,0.003846,0.011364,5.24E-4,8.74E-4,0.008217,0.858217,0.026049
2012-07-01,Mining,0.002008,0.048193,0.040161,0.0,0.034137,0.014056,0.0,0.016064,0.0,0.0,0.012048,0.817269,0.016064
2012-07-01,Personal services,0.003085,0.027397,0.016043,0.001358,0.019376,0.007775,0.001234,0.0,0.001604,0.001481,0.012711,0.891768,0.016167
2012-07-01,Public administration,8.01E-4,0.007206,0.004804,0.004804,0.003203,0.0,0.0,0.01281,0.0,0.0,0.001601,0.956765,0.008006
2012-07-01,Real estate and housing services,0.0,0.02981,0.062331,0.0,0.02168,0.00813,0.02439,0.03523,0.0,0.0,0.00813,0.783198,0.0271
2012-07-01,"Transport, communications and information services",0.002589,0.015213,0.011167,9.71E-4,0.017479,0.005341,0.002266,0.011652,3.24E-4,8.09E-4,0.0,0.917139,0.015051
2012-07-01,Unemployment,0.087195,0.16134,0.169083,0.012591,0.074218,0.096047,0.061531,0.080296,0.006199,0.008635,0.081382,0.0,0.161485
2012-07-01,"Wholesale and retail trade, accommodation and food services",0.003584,0.014562,0.008588,3.73E-4,0.012546,0.008588,0.001195,0.008812,1.49E-4,7.47E-4,0.005601,0.935255,0.0
2012-08-01,"Agriculture, forestry and fishing",0.0,0.012359,0.018902,7.27E-4,0.015994,0.01454,0.001091,0.007634,3.64E-4,0.0,0.007634,0.912395,0.008361
2012-08-01,Business services,0.004678,0.0,0.050711,0.00393,0.036864,0.027133,0.010292,0.039671,9.36E-4,0.001871,0.032747,0.749813,0.041355
2012-08-01,Construction,0.004198,0.042849,0.0,0.002895,0.016647,0.020556,0.00579,0.012305,4.34E-4,0.00275,0.00912,0.872177,0.010278
2012-08-01,"Electricity, gas, water and waste management",0.0,0.091324,0.073059,0.0,0.031963,0.031963,0.004566,0.091324,0.004566,0.009132,0.009132,0.634703,0.018265
2012-08-01,Financial intermediation,0.022603,0.112329,0.065753,0.005479,0.0,0.067123,0.017808,0.100685,0.002055,0.00411,0.066438,0.421918,0.113699
2012-08-01,Manufacturing,0.007152,0.035759,0.04602,0.001866,0.047575,0.0,0.005286,0.01959,6.22E-4,9.33E-4,0.013682,0.787624,0.033893
2012-08-01,Mining,0.006154,0.073846,0.067692,0.009231,0.116923,0.027692,0.0,0.012308,0.0,0.003077,0.024615,0.636923,0.021538
2012-08-01,Personal services,0.007855,0.052004,0.027086,0.00325,0.061213,0.020856,0.002979,0.0,0.004063,0.001896,0.017335,0.768689,0.032774
2012-08-01,Public administration,0.017937,0.008969,0.035874,0.008969,0.022422,0.03139,0.0,0.026906,0.0,0.0,0.0,0.829596,0.017937
2012-08-01,Real estate and housing services,0.015228,0.030457,0.040609,0.0,0.060914,0.010152,0.005076,0.035533,0.005076,0.0,0.015228,0.720812,0.060914
2012-08-01,"Transport, communications and information services",0.007323,0.045566,0.030106,0.010578,0.039056,0.013426,0.006103,0.02441,0.001221,0.003662,0.0,0.780716,0.037836
2012-08-01,Unemployment,0.077778,0.139829,0.238872,0.005675,0.018359,0.103966,0.007214,0.100581,0.008342,0.005128,0.062838,0.0,0.231419
2012-08-01,"Wholesale and retail trade, accommodation and food services",0.004945,0.031791,0.02349,5.3E-4,0.033027,0.017485,0.004945,0.022607,7.06E-4,0.001413,0.013953,0.845108,0.0
2012-09-01,"Agriculture, forestry and fishing",0.0,0.005284,0.007801,5.03E-4,0.005536,0.010317,0.001007,0.009311,5.03E-4,7.55E-4,0.004278,0.946653,0.008052
2012-09-01,Business services,0.006765,0.0,0.04484,0.003286,0.029957,0.023966,0.008891,0.034403,3.87E-4,0.004639,0.033243,0.774256,0.035369
2012-09-01,Construction,0.002745,0.032221,0.0,0.001878,0.013004,0.011559,0.007658,0.010692,4.33E-4,0.001589,0.007369,0.900737,0.010114
2012-09-01,"Electricity, gas, water and waste management",0.0,0.063158,0.026316,0.0,0.036842,0.031579,0.005263,0.015789,0.0,0.005263,0.010526,0.773684,0.031579
2012-09-01,Financial intermediation,0.024548,0.091731,0.055556,0.007106,0.0,0.071705,0.02261,0.130491,0.001292,0.007752,0.060078,0.419897,0.107235
2012-09-01,Manufacturing,0.007216,0.021896,0.032844,0.001991,0.022394,0.0,0.004728,0.015427,0.0,0.002737,0.009704,0.850958,0.030107
2012-09-01,Mining,0.002833,0.062323,0.062323,0.0,0.048159,0.025496,0.0,0.014164,0.0,0.008499,0.014164,0.728045,0.033994
2012-09-01,Personal services,0.008133,0.059431,0.034407,0.003441,0.045042,0.017516,0.001251,0.0,0.002502,0.002815,0.023772,0.760713,0.040976
2012-09-01,Public administration,0.0,0.06135,0.018405,0.0,0.01227,0.01227,0.006135,0.08589,0.0,0.006135,0.006135,0.779141,0.01227
2012-09-01,Real estate and housing services,0.0,0.067961,0.053398,0.009709,0.048544,0.009709,0.0,0.063107,0.0,0.0,0.019417,0.68932,0.038835
2012-09-01,"Transport, communications and information services",0.00485,0.039683,0.029982,0.002205,0.029541,0.015432,0.003968,0.030423,4.41E-4,0.002205,0.0,0.802028,0.039242
2012-09-01,Unemployment,0.081146,0.164321,0.244183,0.005589,0.023806,0.083216,0.007411,0.115923,0.008653,0.007452,0.078,0.0,0.180301
2012-09-01,"Wholesale and retail trade, accommodation and food services",0.004069,0.020216,0.013223,0.002161,0.014876,0.013223,0.002924,0.013096,6.36E-4,0.001017,0.009536,0.905022,0.0
2012-10-01,"Agriculture, forestry and fishing",0.0,0.013423,0.018217,0.002876,0.01582,0.023011,0.0,0.00815,4.79E-4,9.59E-4,0.004314,0.902205,0.010547
2012-10-01,Business services,0.008738,0.0,0.055958,0.003346,0.034951,0.024912,0.007622,0.03272,0.001673,0.00316,0.024168,0.762038,0.040714
2012-10-01,Construction,0.006566,0.039398,0.0,0.002599,0.01751,0.014774,0.002873,0.010534,5.47E-4,0.00383,0.008618,0.87565,0.0171
2012-10-01,"Electricity, gas, water and waste management",0.0,0.05042,0.071429,0.0,0.05042,0.016807,0.016807,0.021008,0.004202,0.0,0.016807,0.739496,0.012605
2012-10-01,Financial intermediation,0.020408,0.100408,0.057959,0.006531,0.0,0.067755,0.013061,0.119184,0.004082,0.007347,0.047347,0.466939,0.08898
2012-10-01,Manufacturing,0.022094,0.032981,0.052514,0.001601,0.028818,0.0,0.005443,0.018892,6.4E-4,9.61E-4,0.016971,0.783862,0.035223
2012-10-01,Mining,0.005089,0.050891,0.086514,0.005089,0.086514,0.017812,0.0,0.017812,0.0,0.005089,0.012723,0.676845,0.035623
2012-10-01,Personal services,0.008269,0.046679,0.02614,8.0E-4,0.05148,0.013604,0.002667,0.0,0.004268,8.0E-4,0.021872,0.787677,0.035743
2012-10-01,Public administration,0.0,0.05694,0.02847,0.0,0.032028,0.0,0.0,0.046263,0.0,0.0,0.0,0.83274,0.003559
2012-10-01,Real estate and housing services,0.012,0.016,0.072,0.0,0.028,0.016,0.0,0.068,0.0,0.0,0.004,0.748,0.036
2012-10-01,"Transport, communications and information services",0.005887,0.045416,0.035324,0.002103,0.045416,0.019344,0.005467,0.026072,0.001262,0.002103,0.0,0.770395,0.041211
2012-10-01,Unemployment,0.148601,0.144925,0.250769,0.003976,0.019916,0.095867,0.007951,0.080452,0.007201,0.006076,0.070025,0.0,0.164241
2012-10-01,"Wholesale and retail trade, accommodation and food services",0.005037,0.030222,0.019644,3.36E-4,0.02955,0.02233,0.002351,0.021491,8.39E-4,0.001847,0.013432,0.852921,0.0
2012-11-01,"Agriculture, forestry and fishing",0.0,0.012448,0.016943,3.46E-4,0.009682,0.010719,6.92E-4,0.005878,0.0,0.0,0.008299,0.919779,0.015214
2012-11-01,Business services,0.00336,0.0,0.030939,0.001275,0.018656,0.017381,0.002897,0.016918,8.11E-4,0.001622,0.017961,0.858517,0.029664
2012-11-01,Construction,0.006379,0.026698,0.0,0.00189,0.015003,0.013467,0.002126,0.008742,2.36E-4,0.002481,0.009214,0.902422,0.011341
2012-11-01,"Electricity, gas, water and waste management",0.008532,0.013652,0.025597,0.0,0.018771,0.003413,0.0,0.005119,0.0,0.0,0.005119,0.911263,0.008532
2012-11-01,Financial intermediation,0.007865,0.030534,0.024751,0.002313,0.0,0.02105,0.006246,0.044645,0.001619,0.002776,0.021513,0.799676,0.037011
2012-11-01,Manufacturing,0.009647,0.026478,0.032841,0.001437,0.017652,0.0,0.006158,0.010878,8.21E-4,0.0,0.007594,0.866174,0.02032
2012-11-01,Mining,0.001243,0.005904,0.022685,9.32E-4,0.007458,0.002797,0.0,0.00404,0.0,0.0,0.001554,0.949658,0.003729
2012-11-01,Personal services,0.005338,0.033526,0.019646,0.001922,0.041213,0.011531,0.002135,0.0,0.00299,0.002776,0.016442,0.836003,0.026479
2012-11-01,Public administration,0.005988,0.01497,0.005988,0.002994,0.017964,0.005988,0.0,0.04491,0.0,0.0,0.005988,0.883234,0.011976
2012-11-01,Real estate and housing services,0.002198,0.026374,0.041758,0.0,0.032967,0.006593,0.0,0.017582,0.0,0.0,0.006593,0.846154,0.01978
2012-11-01,"Transport, communications and information services",0.004379,0.029961,0.018207,9.22E-4,0.022586,0.00968,0.002535,0.015211,9.22E-4,0.001383,0.0,0.8767,0.017516
2012-11-01,Unemployment,0.129915,0.130432,0.217857,0.004308,0.016644,0.100589,0.006858,0.079086,0.00641,0.005135,0.063958,0.0,0.238809
2012-11-01,"Wholesale and retail trade, accommodation and food services",0.004823,0.024596,0.01278,9.65E-4,0.016518,0.01266,0.001688,0.015192,4.82E-4,0.001447,0.008199,0.900651,0.0
2012-12-01,"Agriculture, forestry and fishing",0.0,0.012035,0.016047,0.0,0.001094,0.013858,0.001823,0.004741,3.65E-4,3.65E-4,0.005835,0.928155,0.015682
2012-12-01,Business services,0.007832,0.0,0.039332,0.002959,0.01166,0.025757,0.004525,0.025061,6.96E-4,0.001392,0.024539,0.81622,0.040028
2012-12-01,Construction,0.008456,0.035746,0.0,0.003075,0.002306,0.01435,0.004484,0.006278,3.84E-4,0.002819,0.00884,0.902627,0.010634
2012-12-01,"Electricity, gas, water and waste management",0.00369,0.03321,0.04428,0.0,0.00738,0.02214,0.0,0.01476,0.00369,0.0,0.01476,0.845018,0.01107
2012-12-01,Financial intermediation,0.014298,0.062556,0.048257,0.005809,0.0,0.034853,0.00849,0.067471,0.004021,0.004021,0.039321,0.651475,0.059428
2012-12-01,Manufacturing,0.015374,0.022706,0.0272,7.1E-4,0.001656,0.0,0.001892,0.006859,2.37E-4,4.73E-4,0.011353,0.890255,0.021287
2012-12-01,Mining,0.001922,0.008969,0.014094,0.0,0.001922,0.002562,0.0,0.0,0.0,6.41E-4,0.003844,0.959001,0.007047
2012-12-01,Personal services,0.00938,0.046639,0.019541,0.001042,0.009119,0.018499,0.002866,0.0,0.002866,0.002084,0.021105,0.83038,0.036477
2012-12-01,Public administration,0.019553,0.011173,0.005587,0.002793,0.002793,0.00838,0.0,0.030726,0.0,0.0,0.00838,0.896648,0.013966
2012-12-01,Real estate and housing services,0.022388,0.041045,0.044776,0.0,0.003731,0.014925,0.0,0.022388,0.0,0.0,0.018657,0.794776,0.037313
2012-12-01,"Transport, communications and information services",0.007897,0.031587,0.032304,0.00323,0.007538,0.017229,0.00323,0.012204,7.18E-4,0.001795,0.0,0.853195,0.029074
2012-12-01,Unemployment,0.141353,0.151329,0.194027,0.005849,0.025411,0.08166,0.019627,0.099727,0.011341,0.005752,0.073374,0.0,0.19055
2012-12-01,"Wholesale and retail trade, accommodation and food services",0.006955,0.025544,0.009863,7.59E-4,0.004805,0.015048,0.001644,0.012645,3.79E-4,0.001012,0.012898,0.908447,0.0
2013-01-01,"Agriculture, forestry and fishing",0.0,0.01143,0.015862,7.0E-4,0.001866,0.02076,9.33E-4,0.003965,2.33E-4,2.33E-4,0.006765,0.923956,0.013296
2013-01-01,Business services,0.006893,0.0,0.044957,0.003896,0.011989,0.019481,0.007343,0.029672,0.001049,0.004346,0.024876,0.806684,0.038813
2013-01-01,Construction,0.007853,0.03646,0.0,0.001683,0.001122,0.014359,0.004039,0.004936,6.73E-4,0.003814,0.009536,0.907561,0.007965
2013-01-01,"Electricity, gas, water and waste management",0.0,0.048,0.076,0.0,0.008,0.02,0.012,0.004,0.004,0.0,0.052,0.764,0.012
2013-01-01,Financial intermediation,0.013431,0.067155,0.050061,0.003663,0.0,0.013431,0.002442,0.054945,0.0,0.006105,0.037851,0.704518,0.046398
2013-01-01,Manufacturing,0.014408,0.032419,0.052369,0.00194,0.002771,0.0,0.00471,0.005542,0.0,0.002771,0.015794,0.817401,0.049875
2013-01-01,Mining,0.007407,0.061728,0.069136,0.002469,0.004938,0.02716,0.0,0.004938,0.002469,0.0,0.017284,0.782716,0.019753
2013-01-01,Personal services,0.0036,0.036724,0.016202,7.2E-4,0.006661,0.014581,0.00144,0.0,0.00396,0.00144,0.010261,0.885329,0.019082
2013-01-01,Public administration,0.0096,0.0128,0.0112,0.0,0.0,0.0064,0.0,0.0096,0.0,0.0,0.0048,0.9376,0.008
2013-01-01,Real estate and housing services,0.006289,0.066038,0.075472,0.003145,0.012579,0.012579,0.003145,0.018868,0.006289,0.0,0.003145,0.745283,0.04717
2013-01-01,"Transport, communications and information services",0.015262,0.056885,0.027402,0.003815,0.011793,0.0111,0.001387,0.014915,3.47E-4,0.002081,0.0,0.822407,0.032605
2013-01-01,Unemployment,0.0753,0.16172,0.153411,0.012422,0.08303,0.092828,0.07902,0.081666,0.008805,0.009777,0.084787,0.0,0.157234
2013-01-01,"Wholesale and retail trade, accommodation and food services",0.009154,0.024411,0.03503,0.001221,0.016111,0.020871,0.001343,0.010253,7.32E-4,0.002685,0.011107,0.867082,0.0
2013-02-01,"Agriculture, forestry and fishing",0.0,0.008541,0.016207,4.38E-4,8.76E-4,0.012922,4.38E-4,0.002628,2.19E-4,2.19E-4,0.00657,0.936706,0.014236
2013-02-01,Business services,0.00633,0.0,0.047904,0.001882,0.009752,0.030111,0.006843,0.029256,0.001027,0.002566,0.023952,0.804106,0.03627
2013-02-01,Construction,0.00423,0.031787,0.0,0.001794,0.001025,0.017175,0.005896,0.008203,5.13E-4,0.002435,0.009228,0.905409,0.012305
2013-02-01,"Electricity, gas, water and waste management",0.009259,0.018519,0.069444,0.0,0.013889,0.023148,0.018519,0.023148,0.0,0.00463,0.023148,0.763889,0.032407
2013-02-01,Financial intermediation,0.013889,0.058333,0.023611,0.001389,0.0,0.006944,0.001389,0.070833,0.0,0.004167,0.030556,0.75,0.038889
2013-02-01,Manufacturing,0.011577,0.041302,0.051314,0.002816,0.001877,0.0,0.002503,0.010013,3.13E-4,6.26E-4,0.014706,0.82791,0.035044
2013-02-01,Mining,0.002381,0.057143,0.071429,0.0,0.002381,0.02619,0.0,0.0,0.0,0.0,0.028571,0.795238,0.016667
2013-02-01,Personal services,0.004545,0.039952,0.019617,7.18E-4,0.005024,0.011244,2.39E-4,0.0,0.004067,9.57E-4,0.009091,0.88134,0.023206
2013-02-01,Public administration,0.003774,0.015094,0.015094,0.0,0.003774,0.0,0.003774,0.026415,0.0,0.0,0.007547,0.913208,0.011321
2013-02-01,Real estate and housing services,0.010239,0.047782,0.068259,0.0,0.010239,0.006826,0.003413,0.027304,0.0,0.0,0.030717,0.771331,0.023891
2013-02-01,"Transport, communications and information services",0.00821,0.04183,0.031274,0.003518,0.007037,0.02111,0.001955,0.014073,3.91E-4,0.001955,0.0,0.835027,0.03362
2013-02-01,Unemployment,0.117712,0.161602,0.265202,0.00607,0.015174,0.091802,0.007966,0.079398,0.00698,0.005804,0.076856,0.0,0.165434
2013-02-01,"Wholesale and retail trade, accommodation and food services",0.012257,0.034978,0.01719,0.001794,0.005381,0.019133,0.004783,0.009567,0.001644,0.001046,0.015396,0.876831,0.0
2013-03-01,"Agriculture, forestry and fishing",0.0,0.01259,0.016609,2.68E-4,0.001339,0.02277,0.001072,0.004822,0.002411,0.001072,0.005893,0.908385,0.02277
2013-03-01,Business services,0.008459,0.0,0.044949,0.003649,0.013269,0.030685,0.005639,0.045779,0.001327,0.002156,0.02969,0.775087,0.03931
2013-03-01,Construction,0.006303,0.033758,0.0,0.002241,0.002521,0.025354,0.003642,0.009105,8.4E-4,0.003082,0.009805,0.88976,0.013587
2013-03-01,"Electricity, gas, water and waste management",0.014706,0.029412,0.093137,0.0,0.004902,0.019608,0.009804,0.02451,0.0,0.0,0.019608,0.754902,0.029412
2013-03-01,Financial intermediation,0.007553,0.060423,0.021148,0.0,0.0,0.015106,0.001511,0.05136,0.0,0.006042,0.02568,0.776435,0.034743
2013-03-01,Manufacturing,0.020032,0.0407,0.042925,0.00159,0.00318,0.0,0.005405,0.016216,6.36E-4,0.001908,0.016852,0.793323,0.057234
2013-03-01,Mining,0.002882,0.066282,0.063401,0.002882,0.008646,0.034582,0.0,0.002882,0.0,0.005764,0.025937,0.763689,0.023055
2013-03-01,Personal services,0.004338,0.044756,0.014393,0.002169,0.004338,0.011632,7.89E-4,0.0,0.006703,0.004929,0.011238,0.871057,0.023659
2013-03-01,Public administration,0.00626,0.01252,0.004695,0.0,0.00313,0.00626,0.001565,0.097027,0.0,0.004695,0.00626,0.835681,0.021909
2013-03-01,Real estate and housing services,0.006826,0.061433,0.071672,0.017065,0.0,0.010239,0.003413,0.081911,0.003413,0.0,0.010239,0.713311,0.020478
2013-03-01,"Transport, communications and information services",0.01087,0.048309,0.031804,0.003221,0.006441,0.016908,0.004026,0.026167,0.00161,0.002415,0.0,0.81401,0.034219
2013-03-01,Unemployment,0.094976,0.127342,0.195746,0.004406,0.012647,0.098077,0.006854,0.155955,0.011206,0.005875,0.059265,0.0,0.22765
2013-03-01,"Wholesale and retail trade, accommodation and food services",0.007116,0.037564,0.01903,3.31E-4,0.006785,0.023829,0.001655,0.022671,0.001324,0.001655,0.016714,0.861327,0.0
2013-04-01,"Agriculture, forestry and fishing",0.0,0.011465,0.018952,4.68E-4,9.36E-4,0.023865,4.68E-4,0.003978,0.00117,7.02E-4,0.004679,0.919747,0.01357
2013-04-01,Business services,0.00539,0.0,0.04884,0.004574,0.008657,0.031199,0.006207,0.031362,0.001307,0.004247,0.027605,0.777197,0.053414
2013-04-01,Construction,0.004752,0.037198,0.0,0.001765,0.001901,0.02145,0.003394,0.010996,8.15E-4,0.003665,0.010725,0.890171,0.013169
2013-04-01,"Electricity, gas, water and waste management",0.003759,0.067669,0.101504,0.0,0.003759,0.015038,0.011278,0.022556,0.0,0.0,0.026316,0.736842,0.011278
2013-04-01,Financial intermediation,0.011643,0.055627,0.029754,0.003881,0.0,0.01423,0.0,0.036223,0.002587,0.010349,0.020699,0.758085,0.056921
2013-04-01,Manufacturing,0.012208,0.038403,0.053408,0.001272,0.001272,0.0,0.002543,0.010427,5.09E-4,0.002289,0.012208,0.813581,0.051882
2013-04-01,Mining,0.0,0.058111,0.128329,0.0,0.007264,0.024213,0.0,0.004843,0.0,0.0,0.024213,0.72155,0.031477
2013-04-01,Personal services,0.004735,0.071019,0.018191,0.001495,0.006977,0.016696,7.48E-4,0.0,0.005981,0.002492,0.008722,0.834289,0.028657
2013-04-01,Public administration,0.003257,0.022801,0.042345,0.003257,0.003257,0.006515,0.0,0.065147,0.0,0.003257,0.003257,0.833876,0.013029
2013-04-01,Real estate and housing services,0.010453,0.038328,0.083624,0.006969,0.020906,0.034843,0.003484,0.052265,0.0,0.0,0.017422,0.689895,0.041812
2013-04-01,"Transport, communications and information services",0.010611,0.057812,0.032931,0.001098,0.009513,0.019393,0.004391,0.013904,3.66E-4,7.32E-4,0.0,0.809001,0.040249
2013-04-01,Unemployment,0.075363,0.159147,0.238129,0.004838,0.015624,0.094213,0.007741,0.124279,0.014944,0.007382,0.074252,0.0,0.184089
2013-04-01,"Wholesale and retail trade, accommodation and food services",0.004386,0.02461,0.014498,2.44E-4,0.004386,0.020346,0.001949,0.014376,8.53E-4,0.002193,0.016204,0.895955,0.0
2013-05-01,"Agriculture, forestry and fishing",0.0,0.008363,0.010221,3.72E-4,9.29E-4,0.00669,5.58E-4,0.002788,0.0,1.86E-4,0.003717,0.954469,0.011708
2013-05-01,Business services,0.004243,0.0,0.055157,0.006038,0.013055,0.024967,0.005222,0.027905,4.9E-4,0.002121,0.025457,0.796018,0.039328
2013-05-01,Construction,0.002928,0.030481,0.0,0.00213,0.001997,0.01757,0.003194,0.007587,0.001198,0.001997,0.010382,0.906695,0.013843
2013-05-01,"Electricity, gas, water and waste management",0.0,0.038627,0.072961,0.0,0.008584,0.017167,0.004292,0.017167,0.004292,0.0,0.017167,0.7897,0.030043
2013-05-01,Financial intermediation,0.011583,0.06435,0.027027,0.002574,0.0,0.02574,0.001287,0.029601,0.001287,0.015444,0.029601,0.751609,0.039897
2013-05-01,Manufacturing,0.007832,0.032845,0.044214,0.002274,0.002274,0.0,0.001769,0.009096,5.05E-4,0.001769,0.011117,0.846892,0.039414
2013-05-01,Mining,0.004706,0.056471,0.075294,0.002353,0.002353,0.025882,0.0,0.007059,0.002353,0.002353,0.016471,0.785882,0.018824
2013-05-01,Personal services,0.00249,0.056645,0.022098,0.001556,0.008715,0.013072,0.001556,0.0,0.00498,0.004357,0.015562,0.835979,0.032991
2013-05-01,Public administration,0.00565,0.016949,0.016949,0.0,0.011299,0.00565,0.0,0.062147,0.0,0.0,0.00565,0.875706,0.0
2013-05-01,Real estate and housing services,0.010526,0.049123,0.077193,0.003509,0.007018,0.014035,0.007018,0.049123,0.0,0.0,0.003509,0.733333,0.045614
2013-05-01,"Transport, communications and information services",0.006427,0.074858,0.035917,0.00189,0.008318,0.020038,0.006805,0.014367,0.0,0.001512,0.0,0.795463,0.034405
2013-05-01,Unemployment,0.078944,0.162442,0.252146,0.005924,0.01757,0.091517,0.006931,0.110417,0.008825,0.006287,0.075761,0.0,0.183236
2013-05-01,"Wholesale and retail trade, accommodation and food services",0.005081,0.023225,0.021338,0.001742,0.012484,0.023806,0.001887,0.014661,0.001306,8.71E-4,0.010887,0.882712,0.0
2013-06-01,"Agriculture, forestry and fishing",0.0,0.01493,0.009296,8.45E-4,0.001972,0.017746,2.82E-4,0.001972,5.63E-4,0.0,0.00507,0.936056,0.011268
2013-06-01,Business services,0.005168,0.0,0.050991,0.002412,0.015848,0.022222,0.004996,0.034453,8.61E-4,0.002412,0.022739,0.795521,0.042377
2013-06-01,Construction,0.004006,0.029294,0.0,0.00313,0.00313,0.014146,0.004382,0.006885,0.00313,0.004256,0.009139,0.907486,0.011017
2013-06-01,"Electricity, gas, water and waste management",0.0,0.050251,0.030151,0.0,0.01005,0.025126,0.01005,0.020101,0.005025,0.01005,0.015075,0.81407,0.01005
2013-06-01,Financial intermediation,0.003221,0.070853,0.019324,0.00161,0.0,0.024155,0.00161,0.045089,0.0,0.00161,0.024155,0.758454,0.049919
2013-06-01,Manufacturing,0.013318,0.027523,0.040545,0.001184,0.007695,0.0,0.003551,0.011246,2.96E-4,2.96E-4,0.011542,0.852915,0.029891
2013-06-01,Mining,0.002222,0.048889,0.057778,0.0,0.013333,0.011111,0.0,0.002222,0.0,0.002222,0.013333,0.837778,0.011111
2013-06-01,Personal services,0.001864,0.041938,0.022057,0.002175,0.031687,0.01429,0.001553,0.0,0.004039,0.003107,0.013979,0.828518,0.034793
2013-06-01,Public administration,0.0,0.017241,0.028736,0.005747,0.0,0.0,0.0,0.068966,0.0,0.005747,0.011494,0.850575,0.011494
2013-06-01,Real estate and housing services,0.013841,0.024221,0.083045,0.00346,0.038062,0.00692,0.00692,0.034602,0.0,0.0,0.041522,0.712803,0.034602
2013-06-01,"Transport, communications and information services",0.006197,0.04299,0.030984,0.002324,0.019752,0.01007,0.001549,0.017816,0.001549,0.001549,0.0,0.828428,0.036793
2013-06-01,Unemployment,0.111263,0.15064,0.2548,0.006712,0.019903,0.093467,0.007298,0.098501,0.011357,0.007844,0.067632,0.0,0.170582
2013-06-01,"Wholesale and retail trade, accommodation and food services",0.006074,0.028726,0.020026,0.002298,0.015102,0.01937,0.002134,0.015594,8.21E-4,0.00197,0.014445,0.873441,0.0
