Wage_Date,State_From,"Agriculture, forestry and fishing",Business services,Construction,"Electricity, gas, water and waste management",Financial intermediation,Manufacturing,Mining,Personal services,Public administration,Real estate and housing services,"Transport, communications and information services","Unemployment from Agriculture, forestry and fishing",Unemployment from Business services,Unemployment from Construction,"Unemployment from Electricity, gas, water and waste management",Unemployment from Financial intermediation,Unemployment from Manufacturing,Unemployment from Mining,Unemployment from Personal services,Unemployment from Public administration,Unemployment from Real estate and housing services,"Unemployment from Transport, communications and information services","Unemployment from Wholesale and retail trade, accommodation and food services","Wholesale and retail trade, accommodation and food services"
2012-06-01,Construction,4.64E-4,0.003726,0.888775,2.81E-4,0.00173,0.00173,5.34E-4,0.001533,9.8E-5,2.81E-4,7.73E-4,0.0,0.0,0.098697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001378
2012-06-01,"Electricity, gas, water and waste management",4.27E-4,0.001067,0.003627,0.946021,0.001067,0.00128,8.53E-4,0.001067,0.0,2.13E-4,0.00192,0.0,0.0,0.0,0.040964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001493
2012-06-01,Financial intermediation,0.001761,0.007758,0.005426,2.38E-4,0.906144,0.004141,0.001523,0.008615,9.5E-5,4.76E-4,0.004855,0.0,0.0,0.0,0.0,0.050212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008757
2012-06-01,Manufacturing,7.81E-4,0.002109,0.002508,1.16E-4,0.002043,0.937891,1.83E-4,0.001013,3.3E-5,1.7E-5,6.48E-4,0.0,0.0,0.0,0.0,0.0,0.050285,0.0,0.0,0.0,0.0,0.0,0.0,0.002375
2012-06-01,Mining,0.0,0.003358,0.002271,0.0,0.003259,7.9E-4,0.926328,9.88E-4,0.0,9.9E-5,0.001284,0.0,0.0,0.0,0.0,0.0,0.0,0.059451,0.0,0.0,0.0,0.0,0.0,0.002173
2012-06-01,Personal services,2.97E-4,0.002262,0.00157,2.47E-4,0.002459,0.001026,1.36E-4,0.9519,1.85E-4,9.9E-5,0.001236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036533,0.0,0.0,0.0,0.0,0.002052
2012-06-01,Public administration,0.0,5.27E-4,3.95E-4,3.95E-4,6.59E-4,5.27E-4,1.32E-4,0.001844,0.962851,1.32E-4,2.63E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031485,0.0,0.0,0.0,7.9E-4
2012-06-01,Real estate and housing services,4.4E-4,0.006818,0.014295,0.0,0.003079,0.00132,0.004179,0.003739,0.0,0.919947,0.002859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040246,0.0,0.0,0.003079
2012-06-01,"Transport, communications and information services",2.64E-4,0.002869,0.001736,1.32E-4,0.002208,7.93E-4,3.96E-4,0.001076,3.8E-5,7.5E-5,0.945623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043354,0.0,0.001434
2012-06-01,"Unemployment from Agriculture, forestry and fishing",0.086263,0.004649,0.009827,3.63E-4,6.27E-4,0.006463,3.3E-4,0.002539,3.96E-4,2.64E-4,0.001946,0.880301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006034
2012-06-01,Unemployment from Business services,0.002613,0.058141,0.013501,1.91E-4,0.002913,0.006832,0.001007,0.008928,4.9E-4,4.08E-4,0.005743,0.0,0.886357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012875
2012-06-01,Unemployment from Construction,0.00328,0.011159,0.112232,6.96E-4,9.44E-4,0.007282,8.45E-4,0.004548,2.73E-4,2.98E-4,0.003753,0.0,0.0,0.84793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00676
2012-06-01,"Unemployment from Electricity, gas, water and waste management",6.32E-4,0.010114,0.017699,0.105563,0.002528,0.007585,0.0,0.003161,0.0,0.0,0.005057,0.0,0.0,0.0,0.840076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007585
2012-06-01,Unemployment from Financial intermediation,0.002227,0.01053,0.005366,6.07E-4,0.05042,0.003645,5.06E-4,0.006378,3.04E-4,5.06E-4,0.004354,0.0,0.0,0.0,0.0,0.907867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00729
2012-06-01,Unemployment from Manufacturing,0.004736,0.011066,0.015528,2.73E-4,0.001138,0.058242,4.1E-4,0.00378,1.37E-4,3.64E-4,0.004463,0.0,0.0,0.0,0.0,0.0,0.885337,0.0,0.0,0.0,0.0,0.0,0.0,0.014526
2012-06-01,Unemployment from Mining,6.84E-4,0.008436,0.008892,9.12E-4,0.001824,0.002052,0.207478,0.003192,0.0,0.0,0.001824,0.0,0.0,0.0,0.0,0.0,0.0,0.761286,0.0,0.0,0.0,0.0,0.0,0.00342
2012-06-01,Unemployment from Personal services,0.001606,0.0103,0.006241,6.1E-5,0.001757,0.002908,1.51E-4,0.048017,7.27E-4,3.94E-4,0.003605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916811,0.0,0.0,0.0,0.0,0.007422
2012-06-01,Unemployment from Public administration,5.92E-4,0.004738,0.006515,2.96E-4,8.88E-4,0.001777,0.0,0.004738,0.035534,2.96E-4,2.96E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939887,0.0,0.0,0.0,0.004442
2012-06-01,Unemployment from Real estate and housing services,0.002399,0.006238,0.013436,4.8E-4,0.003359,0.002879,0.0,0.008157,4.8E-4,0.043186,0.004319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90499,0.0,0.0,0.010077
2012-06-01,"Unemployment from Transport, communications and information services",0.002844,0.011375,0.009188,5.47E-4,0.002352,0.004977,9.84E-4,0.004813,4.92E-4,6.02E-4,0.068854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882636,0.0,0.010336
2012-06-01,"Unemployment from Wholesale and retail trade, accommodation and food services",0.002725,0.009234,0.006336,3.89E-4,0.00186,0.006293,3.68E-4,0.005731,1.95E-4,3.68E-4,0.00426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905348,0.056895
2012-06-01,"Wholesale and retail trade, accommodation and food services",5.43E-4,0.001693,0.001169,2.8E-5,0.001767,0.00115,1.75E-4,0.001279,8.3E-5,1.66E-4,9.3E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049808,0.941209
2012-07-01,"Agriculture, forestry and fishing",0.807095,0.001141,0.001268,3.2E-5,0.001141,6.97E-4,6.3E-5,6.34E-4,3.2E-5,0.0,3.8E-4,0.186184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001331
2012-07-01,Business services,9.7E-4,0.888838,0.003394,2.49E-4,0.002477,0.005963,5.37E-4,0.003525,5.2E-5,2.1E-4,0.002359,0.0,0.088214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003211
2012-07-01,Construction,3.93E-4,0.003535,0.870989,3.51E-4,0.001501,0.001697,3.79E-4,8.98E-4,8.4E-5,2.81E-4,7.85E-4,0.0,0.0,0.117678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001431
2012-07-01,"Electricity, gas, water and waste management",0.0,0.002491,0.002284,0.94125,0.001246,6.23E-4,2.08E-4,4.15E-4,2.08E-4,0.0,6.23E-4,0.0,0.0,0.0,0.050031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23E-4
2012-07-01,Financial intermediation,0.002409,0.007417,0.005669,3.31E-4,0.912986,0.005385,0.001937,0.009164,1.89E-4,0.001134,0.004629,0.0,0.0,0.0,0.0,0.040814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936
2012-07-01,Manufacturing,0.002623,0.002258,0.002009,1.16E-4,0.001627,0.905048,3.65E-4,0.001079,5.0E-5,8.3E-5,7.8E-4,0.0,0.0,0.0,0.0,0.0,0.081489,0.0,0.0,0.0,0.0,0.0,0.0,0.002473
2012-07-01,Mining,9.3E-5,0.002241,0.001867,0.0,0.001587,6.54E-4,0.953506,7.47E-4,0.0,0.0,5.6E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.037998,0.0,0.0,0.0,0.0,0.0,7.47E-4
2012-07-01,Personal services,3.07E-4,0.002726,0.001596,1.35E-4,0.001928,7.74E-4,1.23E-4,0.900497,1.6E-4,1.47E-4,0.001265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088733,0.0,0.0,0.0,0.0,0.001609
2012-07-01,Public administration,1.31E-4,0.001178,7.86E-4,7.86E-4,5.24E-4,0.0,0.0,0.002095,0.836476,0.0,2.62E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156455,0.0,0.0,0.0,0.001309
2012-07-01,Real estate and housing services,0.0,0.002453,0.005128,0.0,0.001784,6.69E-4,0.002007,0.002899,0.0,0.917726,6.69E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064437,0.0,0.0,0.00223
2012-07-01,"Transport, communications and information services",3.0E-4,0.001765,0.001296,1.13E-4,0.002028,6.2E-4,2.63E-4,0.001352,3.8E-5,9.4E-5,0.883967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106419,0.0,0.001746
2012-07-01,"Unemployment from Agriculture, forestry and fishing",0.097868,0.004078,0.007493,1.66E-4,4.97E-4,0.005338,2.32E-4,0.001989,2.65E-4,9.9E-5,0.001956,0.874084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005934
2012-07-01,Unemployment from Business services,0.003086,0.126959,0.013337,6.17E-4,0.002898,0.006306,0.001798,0.007138,3.22E-4,4.83E-4,0.006065,0.0,0.818511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012479
2012-07-01,Unemployment from Construction,0.003795,0.011287,0.126368,6.08E-4,8.51E-4,0.006738,0.0018,0.003162,2.19E-4,4.38E-4,0.003478,0.0,0.0,0.835612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005643
2012-07-01,"Unemployment from Electricity, gas, water and waste management",0.002633,0.0158,0.0158,0.278473,0.005267,0.005925,0.002633,0.00395,0.0,0.001317,0.004608,0.0,0.0,0.0,0.657011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006583
2012-07-01,Unemployment from Financial intermediation,0.002097,0.01248,0.004093,9.98E-4,0.266474,0.002995,0.001897,0.005192,3.99E-4,3.99E-4,0.004892,0.0,0.0,0.0,0.0,0.689397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008686
2012-07-01,Unemployment from Manufacturing,0.00472,0.010598,0.013403,4.01E-4,0.00138,0.123386,0.001425,0.003696,3.56E-4,4.9E-4,0.003651,0.0,0.0,0.0,0.0,0.0,0.82376,0.0,0.0,0.0,0.0,0.0,0.0,0.012735
2012-07-01,Unemployment from Mining,0.001016,0.012697,0.010411,0.0,0.001778,0.003301,0.57999,0.002031,0.0,0.0,0.003301,0.0,0.0,0.0,0.0,0.0,0.0,0.381158,0.0,0.0,0.0,0.0,0.0,0.004317
2012-07-01,Unemployment from Personal services,0.001777,0.008525,0.005874,1.81E-4,0.002169,0.003765,5.42E-4,0.072263,9.04E-4,4.22E-4,0.002831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893397,0.0,0.0,0.0,0.0,0.00735
2012-07-01,Unemployment from Public administration,0.002346,0.003519,0.006452,5.87E-4,0.00176,8.8E-4,5.87E-4,0.004399,0.04956,2.93E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924927,0.0,0.0,0.0,0.004692
2012-07-01,Unemployment from Real estate and housing services,0.001451,0.009671,0.016925,0.0,0.005803,0.001451,0.002418,0.004836,9.67E-4,0.125242,0.003385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816731,0.0,0.0,0.011122
2012-07-01,"Unemployment from Transport, communications and information services",0.001845,0.010528,0.00738,3.8E-4,0.002279,0.004667,0.001031,0.003962,1.09E-4,2.71E-4,0.136105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.821566,0.0,0.009877
2012-07-01,"Unemployment from Wholesale and retail trade, accommodation and food services",0.003238,0.008993,0.006285,2.54E-4,0.001524,0.005692,4.23E-4,0.004803,2.75E-4,4.87E-4,0.003936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.859262,0.104829
2012-07-01,"Wholesale and retail trade, accommodation and food services",4.41E-4,0.00179,0.001055,4.6E-5,0.001542,0.001055,1.47E-4,0.001083,1.8E-5,9.2E-5,6.88E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114935,0.877108
2012-08-01,"Agriculture, forestry and fishing",0.907424,0.001144,0.00175,6.7E-5,0.001481,0.001346,1.01E-4,7.07E-4,3.4E-5,0.0,7.07E-4,0.084466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74E-4
2012-08-01,Business services,3.27E-4,0.930157,0.003542,2.74E-4,0.002575,0.001895,7.19E-4,0.002771,6.5E-5,1.31E-4,0.002287,0.0,0.052369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002888
2012-08-01,Construction,4.11E-4,0.004197,0.902045,2.84E-4,0.001631,0.002014,5.67E-4,0.001205,4.3E-5,2.69E-4,8.93E-4,0.0,0.0,0.085434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001007
2012-08-01,"Electricity, gas, water and waste management",0.0,0.003854,0.003083,0.957795,0.001349,0.001349,1.93E-4,0.003854,1.93E-4,3.85E-4,3.85E-4,0.0,0.0,0.0,0.026787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71E-4
2012-08-01,Financial intermediation,0.001404,0.006976,0.004084,3.4E-4,0.937893,0.004169,0.001106,0.006253,1.28E-4,2.55E-4,0.004126,0.0,0.0,0.0,0.0,0.026204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007061
2012-08-01,Manufacturing,3.84E-4,0.001918,0.002468,1.0E-4,0.002551,0.946371,2.83E-4,0.001051,3.3E-5,5.0E-5,7.34E-4,0.0,0.0,0.0,0.0,0.0,0.04224,0.0,0.0,0.0,0.0,0.0,0.0,0.001818
2012-08-01,Mining,1.53E-4,0.001835,0.001682,2.29E-4,0.002906,6.88E-4,0.975147,3.06E-4,0.0,7.6E-5,6.12E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.015829,0.0,0.0,0.0,0.0,0.0,5.35E-4
2012-08-01,Personal services,3.71E-4,0.002454,0.001278,1.53E-4,0.002888,9.84E-4,1.41E-4,0.952818,1.92E-4,8.9E-5,8.18E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036268,0.0,0.0,0.0,0.0,0.001546
2012-08-01,Public administration,5.92E-4,2.96E-4,0.001184,2.96E-4,7.4E-4,0.001036,0.0,8.88E-4,0.966987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027387,0.0,0.0,0.0,5.92E-4
2012-08-01,Real estate and housing services,6.51E-4,0.001302,0.001736,0.0,0.002605,4.34E-4,2.17E-4,0.001519,2.17E-4,0.957239,6.51E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030823,0.0,0.0,0.002605
2012-08-01,"Transport, communications and information services",3.5E-4,0.002176,0.001438,5.05E-4,0.001865,6.41E-4,2.91E-4,0.001166,5.8E-5,1.75E-4,0.952238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037289,0.0,0.001807
2012-08-01,"Unemployment from Agriculture, forestry and fishing",0.054385,0.003694,0.007822,3.72E-4,6.83E-4,0.003352,2.17E-4,0.001987,4.35E-4,1.86E-4,0.001583,0.919944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005339
2012-08-01,Unemployment from Business services,0.001774,0.056278,0.015024,4.3E-4,0.002741,0.005805,4.57E-4,0.008332,3.49E-4,3.76E-4,0.005993,0.0,0.89126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01118
2012-08-01,Unemployment from Construction,0.002786,0.012102,0.115122,8.43E-4,6.32E-4,0.006671,0.0011,0.003769,5.62E-4,8.19E-4,0.003511,0.0,0.0,0.846301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005782
2012-08-01,"Unemployment from Electricity, gas, water and waste management",0.004862,0.008104,0.024311,0.047002,0.001621,0.005673,8.1E-4,0.008914,0.0,0.0,0.003241,0.0,0.0,0.0,0.887358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008104
2012-08-01,Unemployment from Financial intermediation,0.00219,0.012622,0.007599,6.44E-4,0.024214,0.00425,5.15E-4,0.009016,2.58E-4,3.86E-4,0.004894,0.0,0.0,0.0,0.0,0.922205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011206
2012-08-01,Unemployment from Manufacturing,0.004103,0.010342,0.014744,3.42E-4,0.001368,0.082265,2.99E-4,0.004615,4.27E-4,2.99E-4,0.00406,0.0,0.0,0.0,0.0,0.0,0.864402,0.0,0.0,0.0,0.0,0.0,0.0,0.012735
2012-08-01,Unemployment from Mining,0.002623,0.009969,0.026758,5.25E-4,0.001049,0.001049,0.051417,0.001049,0.0,5.25E-4,0.005247,0.0,0.0,0.0,0.0,0.0,0.0,0.889822,0.0,0.0,0.0,0.0,0.0,0.009969
2012-08-01,Unemployment from Personal services,0.00133,0.008683,0.005997,2.17E-4,0.001275,0.002388,1.9E-4,0.048843,4.61E-4,4.07E-4,0.002578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920739,0.0,0.0,0.0,0.0,0.006892
2012-08-01,Unemployment from Public administration,0.00115,0.0023,0.00368,4.6E-4,2.3E-4,0.00115,0.0,0.00598,0.032659,0.0,9.2E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947792,0.0,0.0,0.0,0.00368
2012-08-01,Unemployment from Real estate and housing services,0.001013,0.00557,0.019241,0.0,0.002025,0.00557,0.0,0.006076,0.0,0.025823,0.002025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918481,0.0,0.0,0.014177
2012-08-01,"Unemployment from Transport, communications and information services",0.001972,0.009907,0.007695,3.85E-4,0.001924,0.004184,4.33E-4,0.004569,3.37E-4,1.92E-4,0.046602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91348,0.0,0.00832
2012-08-01,"Unemployment from Wholesale and retail trade, accommodation and food services",0.002204,0.008362,0.006366,2.26E-4,0.001318,0.00516,2.64E-4,0.00533,2.83E-4,2.64E-4,0.003673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871459,0.095092
2012-08-01,"Wholesale and retail trade, accommodation and food services",2.68E-4,0.001724,0.001274,2.9E-5,0.001792,9.48E-4,2.68E-4,0.001226,3.8E-5,7.7E-5,7.57E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045842,0.945756
2012-09-01,"Agriculture, forestry and fishing",0.865961,7.08E-4,0.001046,6.7E-5,7.42E-4,0.001383,1.35E-4,0.001248,6.7E-5,1.01E-4,5.73E-4,0.126889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001079
2012-09-01,Business services,4.53E-4,0.932989,0.003005,2.2E-4,0.002007,0.001606,5.96E-4,0.002305,2.6E-5,3.11E-4,0.002228,0.0,0.051884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00237
2012-09-01,Construction,2.63E-4,0.003092,0.904038,1.8E-4,0.001248,0.001109,7.35E-4,0.001026,4.2E-5,1.53E-4,7.07E-4,0.0,0.0,0.086437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71E-4
2012-09-01,"Electricity, gas, water and waste management",0.0,0.002277,9.49E-4,0.96394,0.001329,0.001139,1.9E-4,5.69E-4,0.0,1.9E-4,3.8E-4,0.0,0.0,0.0,0.027899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001139
2012-09-01,Financial intermediation,0.001595,0.005959,0.003609,4.62E-4,0.93504,0.004658,0.001469,0.008477,8.4E-5,5.04E-4,0.003903,0.0,0.0,0.0,0.0,0.027277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006966
2012-09-01,Manufacturing,4.76E-4,0.001445,0.002168,1.31E-4,0.001478,0.933999,3.12E-4,0.001018,0.0,1.81E-4,6.4E-4,0.0,0.0,0.0,0.0,0.0,0.056164,0.0,0.0,0.0,0.0,0.0,0.0,0.001987
2012-09-01,Mining,7.6E-5,0.001663,0.001663,0.0,0.001285,6.8E-4,0.973312,3.78E-4,0.0,2.27E-4,3.78E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.01943,0.0,0.0,0.0,0.0,0.0,9.07E-4
2012-09-01,Personal services,3.29E-4,0.002402,0.001391,1.39E-4,0.001821,7.08E-4,5.1E-5,0.959576,1.01E-4,1.14E-4,9.61E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030751,0.0,0.0,0.0,0.0,0.001656
2012-09-01,Public administration,0.0,0.001453,4.36E-4,0.0,2.91E-4,2.91E-4,1.45E-4,0.002035,0.976308,1.45E-4,1.45E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018459,0.0,0.0,0.0,2.91E-4
2012-09-01,Real estate and housing services,0.0,0.003007,0.002363,4.3E-4,0.002148,4.3E-4,0.0,0.002792,0.0,0.955756,8.59E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030498,0.0,0.0,0.001718
2012-09-01,"Transport, communications and information services",2.12E-4,0.001737,0.001313,9.7E-5,0.001293,6.76E-4,1.74E-4,0.001332,1.9E-5,9.7E-5,0.956216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035116,0.0,0.001718
2012-09-01,"Unemployment from Agriculture, forestry and fishing",0.046108,0.003176,0.006538,3.11E-4,6.23E-4,0.002304,3.74E-4,0.001557,1.87E-4,3.1E-5,0.001712,0.933032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004047
2012-09-01,Unemployment from Business services,0.002396,0.057916,0.012009,4.58E-4,0.002639,0.004793,5.39E-4,0.008185,4.31E-4,7.27E-4,0.005816,0.0,0.892246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011847
2012-09-01,Unemployment from Construction,0.002824,0.009588,0.098016,4.51E-4,8.07E-4,0.005316,8.78E-4,0.003394,3.8E-4,4.75E-4,0.003133,0.0,0.0,0.869636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005103
2012-09-01,"Unemployment from Electricity, gas, water and waste management",0.001625,0.015435,0.017872,0.038993,0.002437,0.002437,0.001625,0.008936,0.0,0.0,0.001625,0.0,0.0,0.0,0.900894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008123
2012-09-01,Unemployment from Financial intermediation,0.00193,0.012096,0.004633,1.29E-4,0.025994,0.003732,0.0,0.00682,3.86E-4,5.15E-4,0.006177,0.0,0.0,0.0,0.0,0.927937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009651
2012-09-01,Unemployment from Manufacturing,0.003649,0.011033,0.014111,2.64E-4,0.001143,0.047255,3.96E-4,0.003868,3.96E-4,2.64E-4,0.003912,0.0,0.0,0.0,0.0,0.0,0.901446,0.0,0.0,0.0,0.0,0.0,0.0,0.012264
2012-09-01,Unemployment from Mining,0.001053,0.012112,0.020537,0.00158,0.002106,0.004213,0.035282,0.00316,0.0,0.0,0.004739,0.0,0.0,0.0,0.0,0.0,0.0,0.904687,0.0,0.0,0.0,0.0,0.0,0.010532
2012-09-01,Unemployment from Personal services,0.001089,0.008194,0.005989,2.72E-4,0.001524,0.002749,2.45E-4,0.047991,5.17E-4,2.72E-4,0.002831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922066,0.0,0.0,0.0,0.0,0.006261
2012-09-01,Unemployment from Public administration,9.3E-4,0.002558,0.004186,2.33E-4,0.001163,0.00186,2.33E-4,0.004186,0.026977,2.33E-4,0.002326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952326,0.0,0.0,0.0,0.002791
2012-09-01,Unemployment from Real estate and housing services,5.12E-4,0.00512,0.011777,0.0,0.00512,0.00256,0.0,0.00768,0.001024,0.040451,0.003072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912954,0.0,0.0,0.009729
2012-09-01,"Unemployment from Transport, communications and information services",0.001436,0.009094,0.007036,6.22E-4,0.001962,0.003733,4.31E-4,0.00359,3.35E-4,6.22E-4,0.050017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912076,0.0,0.009046
2012-09-01,"Unemployment from Wholesale and retail trade, accommodation and food services",0.001842,0.008095,0.005605,1.37E-4,0.00149,0.004449,2.55E-4,0.00537,2.94E-4,3.72E-4,0.003293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915174,0.053624
2012-09-01,"Wholesale and retail trade, accommodation and food services",2.98E-4,0.00148,9.68E-4,1.58E-4,0.001089,9.68E-4,2.14E-4,9.58E-4,4.7E-5,7.4E-5,6.98E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066234,0.926815
2012-10-01,"Agriculture, forestry and fishing",0.925524,0.001,0.001357,2.14E-4,0.001178,0.001714,0.0,6.07E-4,3.6E-5,7.1E-5,3.21E-4,0.067193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85E-4
2012-10-01,Business services,6.04E-4,0.930869,0.003868,2.31E-4,0.002416,0.001722,5.27E-4,0.002262,1.16E-4,2.18E-4,0.001671,0.0,0.05268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002815
2012-10-01,Construction,6.63E-4,0.003976,0.899074,2.62E-4,0.001767,0.001491,2.9E-4,0.001063,5.5E-5,3.87E-4,8.7E-4,0.0,0.0,0.088376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001726
2012-10-01,"Electricity, gas, water and waste management",0.0,0.002246,0.003182,0.955456,0.002246,7.49E-4,7.49E-4,9.36E-4,1.87E-4,0.0,7.49E-4,0.0,0.0,0.0,0.03294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61E-4
2012-10-01,Financial intermediation,0.001054,0.005185,0.002993,3.37E-4,0.94836,0.003499,6.74E-4,0.006155,2.11E-4,3.79E-4,0.002445,0.0,0.0,0.0,0.0,0.024113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004595
2012-10-01,Manufacturing,0.001152,0.001719,0.002737,8.3E-5,0.001502,0.947877,2.84E-4,9.85E-4,3.3E-5,5.0E-5,8.85E-4,0.0,0.0,0.0,0.0,0.0,0.040857,0.0,0.0,0.0,0.0,0.0,0.0,0.001836
