Wage_Date,State_From,State_To,count,total_from,probability
2016-07-01,Employment,Employment,85093,87626,0.971093
2016-07-01,Employment,Unemployment,2533,87626,0.028907
2016-07-01,Unemployment,Employment,2574,37905,0.067907
2016-07-01,Unemployment,Unemployment,35331,37905,0.932093
2016-08-01,Employment,Employment,85112,87665,0.970878
2016-08-01,Employment,Unemployment,2553,87665,0.029122
2016-08-01,Unemployment,Employment,2910,37864,0.076854
2016-08-01,Unemployment,Unemployment,34954,37864,0.923146
2016-09-01,Employment,Employment,85506,88043,0.971185
2016-09-01,Employment,Unemployment,2537,88043,0.028815
2016-09-01,Unemployment,Employment,2558,37507,0.068201
2016-09-01,Unemployment,Unemployment,34949,37507,0.931799
2016-10-01,Employment,Employment,85641,88066,0.972464
2016-10-01,Employment,Unemployment,2425,88066,0.027536
2016-10-01,Unemployment,Employment,2600,37486,0.069359
2016-10-01,Unemployment,Unemployment,34886,37486,0.930641
2016-11-01,Employment,Employment,86043,88285,0.974605
2016-11-01,Employment,Unemployment,2242,88285,0.025395
2016-11-01,Unemployment,Employment,2812,37311,0.075367
2016-11-01,Unemployment,Unemployment,34499,37311,0.924633
2016-12-01,Employment,Employment,86352,88903,0.971306
2016-12-01,Employment,Unemployment,2551,88903,0.028694
2016-12-01,Unemployment,Employment,2942,36741,0.080074
2016-12-01,Unemployment,Unemployment,33799,36741,0.919926
2017-01-01,Employment,Employment,85459,89432,0.955575
2017-01-01,Employment,Unemployment,3973,89432,0.044425
2017-01-01,Unemployment,Employment,3273,36350,0.090041
2017-01-01,Unemployment,Unemployment,33077,36350,0.909959
2017-02-01,Employment,Employment,85624,88994,0.962132
2017-02-01,Employment,Unemployment,3370,88994,0.037868
2017-02-01,Unemployment,Employment,2681,37050,0.072362
2017-02-01,Unemployment,Unemployment,34369,37050,0.927638
2017-03-01,Employment,Employment,84401,88274,0.956125
2017-03-01,Employment,Unemployment,3873,88274,0.043875
2017-03-01,Unemployment,Employment,4545,37739,0.120432
2017-03-01,Unemployment,Unemployment,33194,37739,0.879568
2017-04-01,Employment,Employment,85673,89093,0.961613
2017-04-01,Employment,Unemployment,3420,89093,0.038387
2017-04-01,Unemployment,Employment,2981,37067,0.080422
2017-04-01,Unemployment,Unemployment,34086,37067,0.919578
2017-05-01,Employment,Employment,85920,88687,0.9688
2017-05-01,Employment,Unemployment,2767,88687,0.0312
2017-05-01,Unemployment,Employment,2761,37506,0.073615
2017-05-01,Unemployment,Unemployment,34745,37506,0.926385
2017-06-01,Employment,Employment,86120,88723,0.970661
2017-06-01,Employment,Unemployment,2603,88723,0.029339
2017-06-01,Unemployment,Employment,2698,37512,0.071924
2017-06-01,Unemployment,Unemployment,34814,37512,0.928076
2017-07-01,Employment,Employment,86435,88823,0.973115
2017-07-01,Employment,Unemployment,2388,88823,0.026885
2017-07-01,Unemployment,Employment,2648,37417,0.07077
2017-07-01,Unemployment,Unemployment,34769,37417,0.92923
2017-08-01,Employment,Employment,86409,89078,0.970037
2017-08-01,Employment,Unemployment,2669,89078,0.029963
2017-08-01,Unemployment,Employment,2748,37157,0.073956
2017-08-01,Unemployment,Unemployment,34409,37157,0.926044
2017-09-01,Employment,Employment,86841,89243,0.973085
2017-09-01,Employment,Unemployment,2402,89243,0.026915
2017-09-01,Unemployment,Employment,2490,37078,0.067156
2017-09-01,Unemployment,Unemployment,34588,37078,0.932844
2017-10-01,Employment,Employment,87225,89343,0.976294
2017-10-01,Employment,Unemployment,2118,89343,0.023706
2017-10-01,Unemployment,Employment,2729,36990,0.073777
2017-10-01,Unemployment,Unemployment,34261,36990,0.926223
2017-11-01,Employment,Employment,87973,90050,0.976935
2017-11-01,Employment,Unemployment,2077,90050,0.023065
2017-11-01,Unemployment,Employment,2828,36379,0.077737
2017-11-01,Unemployment,Unemployment,33551,36379,0.922263
2017-12-01,Employment,Employment,88346,90864,0.972288
2017-12-01,Employment,Unemployment,2518,90864,0.027712
2017-12-01,Unemployment,Employment,3078,35628,0.086393
2017-12-01,Unemployment,Unemployment,32550,35628,0.913607
2018-01-01,Employment,Employment,87768,91544,0.958752
2018-01-01,Employment,Unemployment,3776,91544,0.041248
2018-01-01,Unemployment,Employment,3365,35068,0.095956
2018-01-01,Unemployment,Unemployment,31703,35068,0.904044
2018-02-01,Employment,Employment,88051,91375,0.963622
2018-02-01,Employment,Unemployment,3324,91375,0.036378
2018-02-01,Unemployment,Employment,2615,35479,0.073706
2018-02-01,Unemployment,Unemployment,32864,35479,0.926294
2018-03-01,Employment,Employment,86655,90495,0.957567
2018-03-01,Employment,Unemployment,3840,90495,0.042433
2018-03-01,Unemployment,Employment,4444,36188,0.122803
2018-03-01,Unemployment,Unemployment,31744,36188,0.877197
2018-04-01,Employment,Employment,87883,91236,0.963249
2018-04-01,Employment,Unemployment,3353,91236,0.036751
2018-04-01,Unemployment,Employment,3154,35584,0.088635
2018-04-01,Unemployment,Unemployment,32430,35584,0.911365
2018-05-01,Employment,Employment,88087,91092,0.967011
2018-05-01,Employment,Unemployment,3005,91092,0.032989
2018-05-01,Unemployment,Employment,2653,35783,0.074141
2018-05-01,Unemployment,Unemployment,33130,35783,0.925859
2018-06-01,Employment,Employment,88204,90781,0.971613
2018-06-01,Employment,Unemployment,2577,90781,0.028387
2018-06-01,Unemployment,Employment,2714,36135,0.075107
2018-06-01,Unemployment,Unemployment,33421,36135,0.924893
2018-07-01,Employment,Employment,88524,90936,0.973476
2018-07-01,Employment,Unemployment,2412,90936,0.026524
2018-07-01,Unemployment,Employment,2449,35998,0.068032
2018-07-01,Unemployment,Unemployment,33549,35998,0.931968
2018-08-01,Employment,Employment,88626,90953,0.974415
2018-08-01,Employment,Unemployment,2327,90953,0.025585
2018-08-01,Unemployment,Employment,2791,35961,0.077612
2018-08-01,Unemployment,Unemployment,33170,35961,0.922388
2018-09-01,Employment,Employment,88924,91394,0.972974
2018-09-01,Employment,Unemployment,2470,91394,0.027026
2018-09-01,Unemployment,Employment,2222,35497,0.062597
2018-09-01,Unemployment,Unemployment,33275,35497,0.937403
2018-10-01,Employment,Employment,89095,91104,0.977948
2018-10-01,Employment,Unemployment,2009,91104,0.022052
2018-10-01,Unemployment,Employment,2997,35745,0.083844
2018-10-01,Unemployment,Unemployment,32748,35745,0.916156
2018-11-01,Employment,Employment,90025,92119,0.977269
2018-11-01,Employment,Unemployment,2094,92119,0.022731
2018-11-01,Unemployment,Employment,2808,34757,0.080789
2018-11-01,Unemployment,Unemployment,31949,34757,0.919211
2018-12-01,Employment,Employment,90467,92849,0.974345
2018-12-01,Employment,Unemployment,2382,92849,0.025655
2018-12-01,Unemployment,Employment,2829,34043,0.083101
2018-12-01,Unemployment,Unemployment,31214,34043,0.916899
2019-01-01,Employment,Employment,89645,93257,0.961268
2019-01-01,Employment,Unemployment,3612,93257,0.038732
2019-01-01,Unemployment,Employment,3235,33596,0.096291
2019-01-01,Unemployment,Unemployment,30361,33596,0.903709
2019-02-01,Employment,Employment,89943,92904,0.968128
2019-02-01,Employment,Unemployment,2961,92904,0.031872
2019-02-01,Unemployment,Employment,2569,33973,0.075619
2019-02-01,Unemployment,Unemployment,31404,33973,0.924381
2019-03-01,Employment,Employment,88689,92253,0.961367
2019-03-01,Employment,Unemployment,3564,92253,0.038633
2019-03-01,Unemployment,Employment,4342,34365,0.126349
2019-03-01,Unemployment,Unemployment,30023,34365,0.873651
2019-04-01,Employment,Employment,89891,93033,0.966227
2019-04-01,Employment,Unemployment,3142,93033,0.033773
2019-04-01,Unemployment,Employment,3016,33587,0.089797
2019-04-01,Unemployment,Unemployment,30571,33587,0.910203
2019-05-01,Employment,Employment,90078,92805,0.970616
2019-05-01,Employment,Unemployment,2727,92805,0.029384
2019-05-01,Unemployment,Employment,2484,33713,0.073681
2019-05-01,Unemployment,Unemployment,31229,33713,0.926319
2019-06-01,Employment,Employment,89918,92428,0.972844
2019-06-01,Employment,Unemployment,2510,92428,0.027156
2019-06-01,Unemployment,Employment,2520,33956,0.074214
2019-06-01,Unemployment,Unemployment,31436,33956,0.925786
2019-07-01,Employment,Employment,89927,92346,0.973805
2019-07-01,Employment,Unemployment,2419,92346,0.026195
2019-07-01,Unemployment,Employment,2631,33946,0.077505
2019-07-01,Unemployment,Unemployment,31315,33946,0.922495
2019-08-01,Employment,Employment,90142,92456,0.974972
2019-08-01,Employment,Unemployment,2314,92456,0.025028
2019-08-01,Unemployment,Employment,2766,33734,0.081994
2019-08-01,Unemployment,Unemployment,30968,33734,0.918006
2019-09-01,Employment,Employment,90416,92812,0.974184
2019-09-01,Employment,Unemployment,2396,92812,0.025816
2019-09-01,Unemployment,Employment,2161,33282,0.06493
2019-09-01,Unemployment,Unemployment,31121,33282,0.93507
2019-10-01,Employment,Employment,90359,92413,0.977774
2019-10-01,Employment,Unemployment,2054,92413,0.022226
2019-10-01,Unemployment,Employment,2650,33517,0.079064
2019-10-01,Unemployment,Unemployment,30867,33517,0.920936
2019-11-01,Employment,Employment,90754,92871,0.977205
2019-11-01,Employment,Unemployment,2117,92871,0.022795
2019-11-01,Unemployment,Employment,2518,32921,0.076486
2019-11-01,Unemployment,Unemployment,30403,32921,0.923514
2019-12-01,Employment,Employment,90730,93037,0.975203
2019-12-01,Employment,Unemployment,2307,93037,0.024797
2019-12-01,Unemployment,Employment,2650,32520,0.081488
2019-12-01,Unemployment,Unemployment,29870,32520,0.918512
2020-01-01,Employment,Employment,89673,93026,0.963956
2020-01-01,Employment,Unemployment,3353,93026,0.036044
2020-01-01,Unemployment,Employment,3024,32177,0.09398
2020-01-01,Unemployment,Unemployment,29153,32177,0.90602
2020-02-01,Employment,Employment,89719,92540,0.969516
2020-02-01,Employment,Unemployment,2821,92540,0.030484
2020-02-01,Unemployment,Employment,2476,32506,0.076171
2020-02-01,Unemployment,Unemployment,30030,32506,0.923829
2020-03-01,Employment,Employment,88316,91718,0.962908
2020-03-01,Employment,Unemployment,3402,91718,0.037092
2020-03-01,Unemployment,Employment,3420,32851,0.104106
2020-03-01,Unemployment,Unemployment,29431,32851,0.895894
2020-04-01,Employment,Employment,86461,91303,0.946968
2020-04-01,Employment,Unemployment,4842,91303,0.053032
2020-04-01,Unemployment,Employment,1316,32833,0.040082
2020-04-01,Unemployment,Unemployment,31517,32833,0.959918
2020-05-01,Employment,Employment,84185,87408,0.963127
2020-05-01,Employment,Unemployment,3223,87408,0.036873
2020-05-01,Unemployment,Employment,1591,36359,0.043758
2020-05-01,Unemployment,Unemployment,34768,36359,0.956242
2020-06-01,Employment,Employment,83250,85529,0.973354
2020-06-01,Employment,Unemployment,2279,85529,0.026646
2020-06-01,Unemployment,Employment,1945,37991,0.051196
2020-06-01,Unemployment,Unemployment,36046,37991,0.948804
2020-07-01,Employment,Employment,83211,85004,0.978907
2020-07-01,Employment,Unemployment,1793,85004,0.021093
2020-07-01,Unemployment,Employment,1985,38325,0.051794
2020-07-01,Unemployment,Unemployment,36340,38325,0.948206
2020-08-01,Employment,Employment,83285,84998,0.979847
2020-08-01,Employment,Unemployment,1713,84998,0.020153
2020-08-01,Unemployment,Employment,2277,38133,0.059712
2020-08-01,Unemployment,Unemployment,35856,38133,0.940288
2020-09-01,Employment,Employment,83623,85387,0.979341
2020-09-01,Employment,Unemployment,1764,85387,0.020659
2020-09-01,Unemployment,Employment,2478,37569,0.065959
2020-09-01,Unemployment,Unemployment,35091,37569,0.934041
2020-10-01,Employment,Employment,84291,85952,0.980675
2020-10-01,Employment,Unemployment,1661,85952,0.019325
2020-10-01,Unemployment,Employment,3348,36855,0.090842
2020-10-01,Unemployment,Unemployment,33507,36855,0.909158
2020-11-01,Employment,Employment,85936,87567,0.981374
2020-11-01,Employment,Unemployment,1631,87567,0.018626
2020-11-01,Unemployment,Employment,3303,35168,0.093921
2020-11-01,Unemployment,Unemployment,31865,35168,0.906079
2020-12-01,Employment,Employment,87288,89135,0.979279
2020-12-01,Employment,Unemployment,1847,89135,0.020721
2020-12-01,Unemployment,Employment,2816,33496,0.08407
2020-12-01,Unemployment,Unemployment,30680,33496,0.91593
2021-01-01,Employment,Employment,87344,89900,0.971568
2021-01-01,Employment,Unemployment,2556,89900,0.028432
2021-01-01,Unemployment,Employment,3034,32527,0.093276
2021-01-01,Unemployment,Unemployment,29493,32527,0.906724
2021-02-01,Employment,Employment,87981,90238,0.974988
2021-02-01,Employment,Unemployment,2257,90238,0.025012
2021-02-01,Unemployment,Employment,2618,32049,0.081687
2021-02-01,Unemployment,Unemployment,29431,32049,0.918313
2021-03-01,Employment,Employment,87805,90287,0.97251
2021-03-01,Employment,Unemployment,2482,90287,0.02749
2021-03-01,Unemployment,Employment,3748,31688,0.118278
2021-03-01,Unemployment,Unemployment,27940,31688,0.881722
2021-04-01,Employment,Employment,88983,91381,0.973758
2021-04-01,Employment,Unemployment,2398,91381,0.026242
2021-04-01,Unemployment,Employment,2758,30422,0.090658
2021-04-01,Unemployment,Unemployment,27664,30422,0.909342
2021-05-01,Employment,Employment,89421,91501,0.977268
2021-05-01,Employment,Unemployment,2080,91501,0.022732
2021-05-01,Unemployment,Employment,2324,30062,0.077307
2021-05-01,Unemployment,Unemployment,27738,30062,0.922693
2021-06-01,Employment,Employment,89602,91510,0.97915
2021-06-01,Employment,Unemployment,1908,91510,0.02085
2021-06-01,Unemployment,Employment,2409,29818,0.08079
2021-06-01,Unemployment,Unemployment,27409,29818,0.91921
2021-07-01,Employment,Employment,90060,91768,0.981388
2021-07-01,Employment,Unemployment,1708,91768,0.018612
2021-07-01,Unemployment,Employment,2532,29317,0.086366
2021-07-01,Unemployment,Unemployment,26785,29317,0.913634
2021-08-01,Employment,Employment,90432,92308,0.979677
2021-08-01,Employment,Unemployment,1876,92308,0.020323
2021-08-01,Unemployment,Employment,3435,28493,0.120556
2021-08-01,Unemployment,Unemployment,25058,28493,0.879444
2021-09-01,Employment,Employment,91750,93607,0.980162
2021-09-01,Employment,Unemployment,1857,93607,0.019838
2021-09-01,Unemployment,Employment,2798,26934,0.103884
2021-09-01,Unemployment,Unemployment,24136,26934,0.896116
2021-10-01,Employment,Employment,92392,94223,0.980567
2021-10-01,Employment,Unemployment,1831,94223,0.019433
2021-10-01,Unemployment,Employment,2609,25993,0.100373
2021-10-01,Unemployment,Unemployment,23384,25993,0.899627
2021-11-01,Employment,Employment,92799,94646,0.980485
2021-11-01,Employment,Unemployment,1847,94646,0.019515
2021-11-01,Unemployment,Employment,2839,25215,0.112592
2021-11-01,Unemployment,Unemployment,22376,25215,0.887408
2021-12-01,Employment,Employment,93326,95275,0.979543
2021-12-01,Employment,Unemployment,1949,95275,0.020457
2021-12-01,Unemployment,Employment,2619,24223,0.10812
2021-12-01,Unemployment,Unemployment,21604,24223,0.89188
2022-01-01,Employment,Employment,92382,95385,0.968517
2022-01-01,Employment,Unemployment,3003,95385,0.031483
2022-01-01,Unemployment,Employment,2815,23553,0.119518
2022-01-01,Unemployment,Unemployment,20738,23553,0.880482
2022-02-01,Employment,Employment,91957,94594,0.972123
2022-02-01,Employment,Unemployment,2637,94594,0.027877
2022-02-01,Unemployment,Employment,2350,23741,0.098985
2022-02-01,Unemployment,Unemployment,21391,23741,0.901015
2022-03-01,Employment,Employment,90489,93466,0.968149
2022-03-01,Employment,Unemployment,2977,93466,0.031851
2022-03-01,Unemployment,Employment,3894,24028,0.162061
2022-03-01,Unemployment,Unemployment,20134,24028,0.837939
2022-04-01,Employment,Employment,90729,93708,0.96821
2022-04-01,Employment,Unemployment,2979,93708,0.03179
2022-04-01,Unemployment,Employment,2941,23111,0.127255
2022-04-01,Unemployment,Unemployment,20170,23111,0.872745
2022-05-01,Employment,Employment,90491,92971,0.973325
2022-05-01,Employment,Unemployment,2480,92971,0.026675
2022-05-01,Unemployment,Employment,2728,23149,0.117845
2022-05-01,Unemployment,Unemployment,20421,23149,0.882155
2022-06-01,Employment,Employment,89980,92498,0.972778
2022-06-01,Employment,Unemployment,2518,92498,0.027222
2022-06-01,Unemployment,Employment,2437,22901,0.106415
2022-06-01,Unemployment,Unemployment,20464,22901,0.893585
2022-07-01,Employment,Employment,89435,91761,0.974652
2022-07-01,Employment,Unemployment,2326,91761,0.025348
2022-07-01,Unemployment,Employment,2416,22982,0.105126
2022-07-01,Unemployment,Unemployment,20566,22982,0.894874
2022-08-01,Employment,Employment,88898,91130,0.975508
2022-08-01,Employment,Unemployment,2232,91130,0.024492
2022-08-01,Unemployment,Employment,2847,22892,0.124367
2022-08-01,Unemployment,Unemployment,20045,22892,0.875633
2022-09-01,Employment,Employment,88823,91051,0.97553
2022-09-01,Employment,Unemployment,2228,91051,0.02447
2022-09-01,Unemployment,Employment,2318,22277,0.104054
2022-09-01,Unemployment,Unemployment,19959,22277,0.895946
2022-10-01,Employment,Employment,88231,90471,0.975241
2022-10-01,Employment,Unemployment,2240,90471,0.024759
2022-10-01,Unemployment,Employment,2545,22187,0.114707
2022-10-01,Unemployment,Unemployment,19642,22187,0.885293
2022-11-01,Employment,Employment,88012,90071,0.97714
2022-11-01,Employment,Unemployment,2059,90071,0.02286
2022-11-01,Unemployment,Employment,2737,21882,0.12508
2022-11-01,Unemployment,Unemployment,19145,21882,0.87492
2022-12-01,Employment,Employment,87815,90069,0.974975
2022-12-01,Employment,Unemployment,2254,90069,0.025025
2022-12-01,Unemployment,Employment,2590,21204,0.122147
2022-12-01,Unemployment,Unemployment,18614,21204,0.877853
2023-01-01,Employment,Employment,86339,89416,0.965588
2023-01-01,Employment,Unemployment,3077,89416,0.034412
2023-01-01,Unemployment,Employment,2772,20868,0.132835
2023-01-01,Unemployment,Unemployment,18096,20868,0.867165
2023-02-01,Employment,Employment,86082,88425,0.973503
2023-02-01,Employment,Unemployment,2343,88425,0.026497
2023-02-01,Unemployment,Employment,2264,21173,0.106929
2023-02-01,Unemployment,Unemployment,18909,21173,0.893071
2023-03-01,Employment,Employment,85010,87374,0.972944
2023-03-01,Employment,Unemployment,2364,87374,0.027056
2023-03-01,Unemployment,Employment,3869,21252,0.182053
2023-03-01,Unemployment,Unemployment,17383,21252,0.817947
2023-04-01,Employment,Employment,85707,88070,0.973169
2023-04-01,Employment,Unemployment,2363,88070,0.026831
2023-04-01,Unemployment,Employment,2690,19747,0.136223
2023-04-01,Unemployment,Unemployment,17057,19747,0.863777
2023-05-01,Employment,Employment,85729,87707,0.977448
2023-05-01,Employment,Unemployment,1978,87707,0.022552
2023-05-01,Unemployment,Employment,2474,19420,0.127394
2023-05-01,Unemployment,Unemployment,16946,19420,0.872606
2023-06-01,Employment,Employment,85588,87556,0.977523
2023-06-01,Employment,Unemployment,1968,87556,0.022477
2023-06-01,Unemployment,Employment,2228,18924,0.117734
2023-06-01,Unemployment,Unemployment,16696,18924,0.882266
2023-07-01,Employment,Employment,85223,87158,0.977799
2023-07-01,Employment,Unemployment,1935,87158,0.022201
2023-07-01,Unemployment,Employment,2255,18664,0.120821
2023-07-01,Unemployment,Unemployment,16409,18664,0.879179
2023-08-01,Employment,Employment,85034,86805,0.979598
2023-08-01,Employment,Unemployment,1771,86805,0.020402
2023-08-01,Unemployment,Employment,2419,18344,0.131869
2023-08-01,Unemployment,Unemployment,15925,18344,0.868131
2023-09-01,Employment,Employment,84944,86761,0.979057
2023-09-01,Employment,Unemployment,1817,86761,0.020943
2023-09-01,Unemployment,Employment,2004,17696,0.113246
2023-09-01,Unemployment,Unemployment,15692,17696,0.886754
2023-10-01,Employment,Employment,84760,86331,0.981803
2023-10-01,Employment,Unemployment,1571,86331,0.018197
2023-10-01,Unemployment,Employment,2413,17509,0.137815
2023-10-01,Unemployment,Unemployment,15096,17509,0.862185
2023-11-01,Employment,Employment,84940,86560,0.981285
2023-11-01,Employment,Unemployment,1620,86560,0.018715
2023-11-01,Unemployment,Employment,2422,16667,0.145317
2023-11-01,Unemployment,Unemployment,14245,16667,0.854683
2023-12-01,Employment,Employment,84741,86590,0.978646
2023-12-01,Employment,Unemployment,1849,86590,0.021354
2023-12-01,Unemployment,Employment,2273,15865,0.143271
2023-12-01,Unemployment,Unemployment,13592,15865,0.856729
2024-01-01,Employment,Employment,83852,86030,0.974683
2024-01-01,Employment,Unemployment,2178,86030,0.025317
2024-01-01,Unemployment,Employment,2498,15441,0.161777
2024-01-01,Unemployment,Unemployment,12943,15441,0.838223
2024-02-01,Employment,Employment,83469,85463,0.976668
2024-02-01,Employment,Unemployment,1994,85463,0.023332
2024-02-01,Unemployment,Employment,2061,15121,0.136301
2024-02-01,Unemployment,Unemployment,13060,15121,0.863699
2024-03-01,Employment,Employment,82252,84272,0.97603
2024-03-01,Employment,Unemployment,2020,84272,0.02397
2024-03-01,Unemployment,Employment,3294,15054,0.218812
2024-03-01,Unemployment,Unemployment,11760,15054,0.781188
2024-04-01,Employment,Employment,82820,84595,0.979018
2024-04-01,Employment,Unemployment,1775,84595,0.020982
2024-04-01,Unemployment,Employment,2489,13780,0.180624
2024-04-01,Unemployment,Unemployment,11291,13780,0.819376
2024-05-01,Employment,Employment,82650,84361,0.979718
2024-05-01,Employment,Unemployment,1711,84361,0.020282
2024-05-01,Unemployment,Employment,2277,13066,0.174269
2024-05-01,Unemployment,Unemployment,10789,13066,0.825731
2024-06-01,Employment,Employment,82322,83998,0.980047
2024-06-01,Employment,Unemployment,1676,83998,0.019953
2024-06-01,Unemployment,Employment,2041,12500,0.16328
2024-06-01,Unemployment,Unemployment,10459,12500,0.83672
2024-07-01,Employment,Employment,82117,83461,0.983897
2024-07-01,Employment,Unemployment,1344,83461,0.016103
2024-07-01,Unemployment,Employment,2286,12135,0.188381
2024-07-01,Unemployment,Unemployment,9849,12135,0.811619
2024-08-01,Employment,Employment,81998,83380,0.983425
2024-08-01,Employment,Unemployment,1382,83380,0.016575
2024-08-01,Unemployment,Employment,2226,11193,0.198874
2024-08-01,Unemployment,Unemployment,8967,11193,0.801126
2024-09-01,Employment,Employment,81923,83229,0.984308
2024-09-01,Employment,Unemployment,1306,83229,0.015692
2024-09-01,Unemployment,Employment,2018,10349,0.194995
2024-09-01,Unemployment,Unemployment,8331,10349,0.805005
2024-10-01,Employment,Employment,81895,82898,0.987901
2024-10-01,Employment,Unemployment,1003,82898,0.012099
2024-10-01,Unemployment,Employment,2313,9637,0.240012
2024-10-01,Unemployment,Unemployment,7324,9637,0.759988
2024-11-01,Employment,Employment,82014,82954,0.988668
2024-11-01,Employment,Unemployment,940,82954,0.011332
2024-11-01,Unemployment,Employment,2470,8327,0.296625
2024-11-01,Unemployment,Unemployment,5857,8327,0.703375
2024-12-01,Employment,Employment,82048,83047,0.987971
2024-12-01,Employment,Unemployment,999,83047,0.012029
2024-12-01,Unemployment,Employment,2154,6797,0.316905
2024-12-01,Unemployment,Unemployment,4643,6797,0.683095
2025-01-01,Employment,Employment,80945,82088,0.986076
2025-01-01,Employment,Unemployment,1143,82088,0.013924
2025-01-01,Unemployment,Employment,2409,5642,0.426976
2025-01-01,Unemployment,Unemployment,3233,5642,0.573024
2025-02-01,Employment,Employment,80388,81048,0.991857
2025-02-01,Employment,Unemployment,660,81048,0.008143
2025-02-01,Unemployment,Employment,1949,4376,0.445384
2025-02-01,Unemployment,Unemployment,2427,4376,0.554616
2025-03-01,Employment,Employment,78527,78527,1.0
2025-03-01,Unemployment,Employment,3087,3087,1.0
