Wage_Date,State_From,State_To,count,total_from,probability
2016-07-01,Employment,Employment,66263,68057,0.97364
2016-07-01,Employment,Unemployment,1794,68057,0.02636
2016-07-01,Unemployment,Employment,1826,27746,0.065811
2016-07-01,Unemployment,Unemployment,25920,27746,0.934189
2016-08-01,Employment,Employment,66303,68102,0.973584
2016-08-01,Employment,Unemployment,1799,68102,0.026416
2016-08-01,Unemployment,Employment,2097,27714,0.075666
2016-08-01,Unemployment,Unemployment,25617,27714,0.924334
2016-09-01,Employment,Employment,66656,68443,0.973891
2016-09-01,Employment,Unemployment,1787,68443,0.026109
2016-09-01,Unemployment,Employment,1818,27416,0.066312
2016-09-01,Unemployment,Unemployment,25598,27416,0.933688
2016-10-01,Employment,Employment,66760,68489,0.974755
2016-10-01,Employment,Unemployment,1729,68489,0.025245
2016-10-01,Unemployment,Employment,1825,27385,0.066642
2016-10-01,Unemployment,Unemployment,25560,27385,0.933358
2016-11-01,Employment,Employment,67039,68637,0.976718
2016-11-01,Employment,Unemployment,1598,68637,0.023282
2016-11-01,Unemployment,Employment,2039,27289,0.074719
2016-11-01,Unemployment,Unemployment,25250,27289,0.925281
2016-12-01,Employment,Employment,67260,69130,0.97295
2016-12-01,Employment,Unemployment,1870,69130,0.02705
2016-12-01,Unemployment,Employment,1908,26848,0.071067
2016-12-01,Unemployment,Unemployment,24940,26848,0.928933
2017-01-01,Employment,Employment,66305,69231,0.957736
2017-01-01,Employment,Unemployment,2926,69231,0.042264
2017-01-01,Unemployment,Employment,2252,26810,0.083999
2017-01-01,Unemployment,Unemployment,24558,26810,0.916001
2017-02-01,Employment,Employment,66364,68749,0.965309
2017-02-01,Employment,Unemployment,2385,68749,0.034691
2017-02-01,Unemployment,Employment,1879,27484,0.068367
2017-02-01,Unemployment,Unemployment,25605,27484,0.931633
2017-03-01,Employment,Employment,65551,68221,0.960862
2017-03-01,Employment,Unemployment,2670,68221,0.039138
2017-03-01,Unemployment,Employment,3481,27990,0.124366
2017-03-01,Unemployment,Unemployment,24509,27990,0.875634
2017-04-01,Employment,Employment,66819,69184,0.965816
2017-04-01,Employment,Unemployment,2365,69184,0.034184
2017-04-01,Unemployment,Employment,2181,27179,0.080246
2017-04-01,Unemployment,Unemployment,24998,27179,0.919754
2017-05-01,Employment,Employment,67059,69063,0.970983
2017-05-01,Employment,Unemployment,2004,69063,0.029017
2017-05-01,Unemployment,Employment,1982,27363,0.072434
2017-05-01,Unemployment,Unemployment,25381,27363,0.927566
2017-06-01,Employment,Employment,67265,69107,0.973346
2017-06-01,Employment,Unemployment,1842,69107,0.026654
2017-06-01,Unemployment,Employment,1948,27385,0.071134
2017-06-01,Unemployment,Unemployment,25437,27385,0.928866
2017-07-01,Employment,Employment,67519,69244,0.975088
2017-07-01,Employment,Unemployment,1725,69244,0.024912
2017-07-01,Unemployment,Employment,1909,27279,0.069981
2017-07-01,Unemployment,Unemployment,25370,27279,0.930019
2017-08-01,Employment,Employment,67525,69443,0.97238
2017-08-01,Employment,Unemployment,1918,69443,0.02762
2017-08-01,Unemployment,Employment,2057,27095,0.075918
2017-08-01,Unemployment,Unemployment,25038,27095,0.924082
2017-09-01,Employment,Employment,67949,69676,0.975214
2017-09-01,Employment,Unemployment,1727,69676,0.024786
2017-09-01,Unemployment,Employment,1778,26956,0.065959
2017-09-01,Unemployment,Unemployment,25178,26956,0.934041
2017-10-01,Employment,Employment,68243,69767,0.978156
2017-10-01,Employment,Unemployment,1524,69767,0.021844
2017-10-01,Unemployment,Employment,2001,26905,0.074373
2017-10-01,Unemployment,Unemployment,24904,26905,0.925627
2017-11-01,Employment,Employment,68892,70350,0.979275
2017-11-01,Employment,Unemployment,1458,70350,0.020725
2017-11-01,Unemployment,Employment,2004,26428,0.075829
2017-11-01,Unemployment,Unemployment,24424,26428,0.924171
2017-12-01,Employment,Employment,69163,70980,0.974401
2017-12-01,Employment,Unemployment,1817,70980,0.025599
2017-12-01,Unemployment,Employment,2007,25882,0.077544
2017-12-01,Unemployment,Unemployment,23875,25882,0.922456
2018-01-01,Employment,Employment,68397,71228,0.960254
2018-01-01,Employment,Unemployment,2831,71228,0.039746
2018-01-01,Unemployment,Employment,2290,25692,0.089133
2018-01-01,Unemployment,Unemployment,23402,25692,0.910867
2018-02-01,Employment,Employment,68504,70876,0.966533
2018-02-01,Employment,Unemployment,2372,70876,0.033467
2018-02-01,Unemployment,Employment,1798,26233,0.06854
2018-02-01,Unemployment,Unemployment,24435,26233,0.93146
2018-03-01,Employment,Employment,67502,70172,0.961951
2018-03-01,Employment,Unemployment,2670,70172,0.038049
2018-03-01,Unemployment,Employment,3479,26807,0.12978
2018-03-01,Unemployment,Unemployment,23328,26807,0.87022
2018-04-01,Employment,Employment,68782,71119,0.96714
2018-04-01,Employment,Unemployment,2337,71119,0.03286
2018-04-01,Unemployment,Employment,2338,25998,0.08993
2018-04-01,Unemployment,Unemployment,23660,25998,0.91007
2018-05-01,Employment,Employment,69053,71204,0.969791
2018-05-01,Employment,Unemployment,2151,71204,0.030209
2018-05-01,Unemployment,Employment,1932,25997,0.074316
2018-05-01,Unemployment,Unemployment,24065,25997,0.925684
2018-06-01,Employment,Employment,69156,71028,0.973644
2018-06-01,Employment,Unemployment,1872,71028,0.026356
2018-06-01,Unemployment,Employment,1988,26216,0.075832
2018-06-01,Unemployment,Unemployment,24228,26216,0.924168
2018-07-01,Employment,Employment,69432,71175,0.975511
2018-07-01,Employment,Unemployment,1743,71175,0.024489
2018-07-01,Unemployment,Employment,1799,26100,0.068927
2018-07-01,Unemployment,Unemployment,24301,26100,0.931073
2018-08-01,Employment,Employment,69528,71246,0.975886
2018-08-01,Employment,Unemployment,1718,71246,0.024114
2018-08-01,Unemployment,Employment,2103,26044,0.080748
2018-08-01,Unemployment,Unemployment,23941,26044,0.919252
2018-09-01,Employment,Employment,69851,71649,0.974905
2018-09-01,Employment,Unemployment,1798,71649,0.025095
2018-09-01,Unemployment,Employment,1617,25659,0.063019
2018-09-01,Unemployment,Unemployment,24042,25659,0.936981
2018-10-01,Employment,Employment,69986,71426,0.979839
2018-10-01,Employment,Unemployment,1440,71426,0.020161
2018-10-01,Unemployment,Employment,2152,25840,0.083282
2018-10-01,Unemployment,Unemployment,23688,25840,0.916718
2018-11-01,Employment,Employment,70660,72172,0.97905
2018-11-01,Employment,Unemployment,1512,72172,0.02095
2018-11-01,Unemployment,Employment,2068,25128,0.082299
2018-11-01,Unemployment,Unemployment,23060,25128,0.917701
2018-12-01,Employment,Employment,71010,72752,0.976056
2018-12-01,Employment,Unemployment,1742,72752,0.023944
2018-12-01,Unemployment,Employment,1921,24572,0.078178
2018-12-01,Unemployment,Unemployment,22651,24572,0.921822
2019-01-01,Employment,Employment,70125,72861,0.962449
2019-01-01,Employment,Unemployment,2736,72861,0.037551
2019-01-01,Unemployment,Employment,2234,24393,0.091584
2019-01-01,Unemployment,Unemployment,22159,24393,0.908416
2019-02-01,Employment,Employment,70267,72388,0.9707
2019-02-01,Employment,Unemployment,2121,72388,0.0293
2019-02-01,Unemployment,Employment,1806,24895,0.072545
2019-02-01,Unemployment,Unemployment,23089,24895,0.927455
2019-03-01,Employment,Employment,69321,71833,0.96503
2019-03-01,Employment,Unemployment,2512,71833,0.03497
2019-03-01,Unemployment,Employment,3450,25210,0.13685
2019-03-01,Unemployment,Unemployment,21760,25210,0.86315
2019-04-01,Employment,Employment,70643,72827,0.970011
2019-04-01,Employment,Unemployment,2184,72827,0.029989
2019-04-01,Unemployment,Employment,2190,24272,0.090227
2019-04-01,Unemployment,Unemployment,22082,24272,0.909773
2019-05-01,Employment,Employment,70823,72782,0.973084
2019-05-01,Employment,Unemployment,1959,72782,0.026916
2019-05-01,Unemployment,Employment,1855,24266,0.076444
2019-05-01,Unemployment,Unemployment,22411,24266,0.923556
2019-06-01,Employment,Employment,70740,72586,0.974568
2019-06-01,Employment,Unemployment,1846,72586,0.025432
2019-06-01,Unemployment,Employment,1863,24370,0.076446
2019-06-01,Unemployment,Unemployment,22507,24370,0.923554
2019-07-01,Employment,Employment,70791,72521,0.976145
2019-07-01,Employment,Unemployment,1730,72521,0.023855
2019-07-01,Unemployment,Employment,1916,24353,0.078676
2019-07-01,Unemployment,Unemployment,22437,24353,0.921324
2019-08-01,Employment,Employment,70938,72640,0.976569
2019-08-01,Employment,Unemployment,1702,72640,0.023431
2019-08-01,Unemployment,Employment,2013,24167,0.083295
2019-08-01,Unemployment,Unemployment,22154,24167,0.916705
2019-09-01,Employment,Employment,71183,72892,0.976554
2019-09-01,Employment,Unemployment,1709,72892,0.023446
2019-09-01,Unemployment,Employment,1539,23856,0.064512
2019-09-01,Unemployment,Unemployment,22317,23856,0.935488
2019-10-01,Employment,Employment,71125,72602,0.979656
2019-10-01,Employment,Unemployment,1477,72602,0.020344
2019-10-01,Unemployment,Employment,1932,24026,0.080413
2019-10-01,Unemployment,Unemployment,22094,24026,0.919587
2019-11-01,Employment,Employment,71402,72954,0.978726
2019-11-01,Employment,Unemployment,1552,72954,0.021274
2019-11-01,Unemployment,Employment,1793,23571,0.076068
2019-11-01,Unemployment,Unemployment,21778,23571,0.923932
2019-12-01,Employment,Employment,71296,72995,0.976724
2019-12-01,Employment,Unemployment,1699,72995,0.023276
2019-12-01,Unemployment,Employment,1786,23330,0.076554
2019-12-01,Unemployment,Unemployment,21544,23330,0.923446
2020-01-01,Employment,Employment,70250,72795,0.965039
2020-01-01,Employment,Unemployment,2545,72795,0.034961
2020-01-01,Unemployment,Employment,2085,23243,0.089704
2020-01-01,Unemployment,Unemployment,21158,23243,0.910296
2020-02-01,Employment,Employment,70171,72191,0.972019
2020-02-01,Employment,Unemployment,2020,72191,0.027981
2020-02-01,Unemployment,Employment,1749,23703,0.073788
2020-02-01,Unemployment,Unemployment,21954,23703,0.926212
2020-03-01,Employment,Employment,69122,71540,0.966201
2020-03-01,Employment,Unemployment,2418,71540,0.033799
2020-03-01,Unemployment,Employment,2657,23974,0.110828
2020-03-01,Unemployment,Unemployment,21317,23974,0.889172
2020-04-01,Employment,Employment,68018,71475,0.951633
2020-04-01,Employment,Unemployment,3457,71475,0.048367
2020-04-01,Unemployment,Employment,969,23735,0.040826
2020-04-01,Unemployment,Unemployment,22766,23735,0.959174
2020-05-01,Employment,Employment,66355,68699,0.96588
2020-05-01,Employment,Unemployment,2344,68699,0.03412
2020-05-01,Unemployment,Employment,1161,26223,0.044274
2020-05-01,Unemployment,Unemployment,25062,26223,0.955726
2020-06-01,Employment,Employment,65649,67341,0.974874
2020-06-01,Employment,Unemployment,1692,67341,0.025126
2020-06-01,Unemployment,Employment,1406,27406,0.051303
2020-06-01,Unemployment,Unemployment,26000,27406,0.948697
2020-07-01,Employment,Employment,65593,66919,0.980185
2020-07-01,Employment,Unemployment,1326,66919,0.019815
2020-07-01,Unemployment,Employment,1458,27692,0.052651
2020-07-01,Unemployment,Unemployment,26234,27692,0.947349
2020-08-01,Employment,Employment,65651,66898,0.98136
2020-08-01,Employment,Unemployment,1247,66898,0.01864
2020-08-01,Unemployment,Employment,1664,27560,0.060377
2020-08-01,Unemployment,Unemployment,25896,27560,0.939623
2020-09-01,Employment,Employment,65921,67189,0.981128
2020-09-01,Employment,Unemployment,1268,67189,0.018872
2020-09-01,Unemployment,Employment,1860,27143,0.068526
2020-09-01,Unemployment,Unemployment,25283,27143,0.931474
2020-10-01,Employment,Employment,66429,67666,0.981719
2020-10-01,Employment,Unemployment,1237,67666,0.018281
2020-10-01,Unemployment,Employment,2483,26551,0.093518
2020-10-01,Unemployment,Unemployment,24068,26551,0.906482
2020-11-01,Employment,Employment,67648,68849,0.982556
2020-11-01,Employment,Unemployment,1201,68849,0.017444
2020-11-01,Unemployment,Employment,2329,25305,0.092037
2020-11-01,Unemployment,Unemployment,22976,25305,0.907963
2020-12-01,Employment,Employment,68493,69878,0.98018
2020-12-01,Employment,Unemployment,1385,69878,0.01982
2020-12-01,Unemployment,Employment,1917,24177,0.07929
2020-12-01,Unemployment,Unemployment,22260,24177,0.92071
2021-01-01,Employment,Employment,68416,70214,0.974393
2021-01-01,Employment,Unemployment,1798,70214,0.025607
2021-01-01,Unemployment,Employment,2153,23645,0.091055
2021-01-01,Unemployment,Unemployment,21492,23645,0.908945
2021-02-01,Employment,Employment,68821,70447,0.976919
2021-02-01,Employment,Unemployment,1626,70447,0.023081
2021-02-01,Unemployment,Employment,1860,23290,0.079863
2021-02-01,Unemployment,Unemployment,21430,23290,0.920137
2021-03-01,Employment,Employment,68650,70410,0.975004
2021-03-01,Employment,Unemployment,1760,70410,0.024996
2021-03-01,Unemployment,Employment,2818,23056,0.122224
2021-03-01,Unemployment,Unemployment,20238,23056,0.877776
2021-04-01,Employment,Employment,69707,71342,0.977082
2021-04-01,Employment,Unemployment,1635,71342,0.022918
2021-04-01,Unemployment,Employment,1997,21998,0.090781
2021-04-01,Unemployment,Unemployment,20001,21998,0.909219
2021-05-01,Employment,Employment,70065,71531,0.979505
2021-05-01,Employment,Unemployment,1466,71531,0.020495
2021-05-01,Unemployment,Employment,1702,21636,0.078665
2021-05-01,Unemployment,Unemployment,19934,21636,0.921335
2021-06-01,Employment,Employment,70235,71582,0.981182
2021-06-01,Employment,Unemployment,1347,71582,0.018818
2021-06-01,Unemployment,Employment,1803,21400,0.084252
2021-06-01,Unemployment,Unemployment,19597,21400,0.915748
2021-07-01,Employment,Employment,70639,71846,0.9832
2021-07-01,Employment,Unemployment,1207,71846,0.0168
2021-07-01,Unemployment,Employment,1792,20944,0.085561
2021-07-01,Unemployment,Unemployment,19152,20944,0.914439
2021-08-01,Employment,Employment,70815,72183,0.981048
2021-08-01,Employment,Unemployment,1368,72183,0.018952
2021-08-01,Unemployment,Employment,2435,20359,0.119603
2021-08-01,Unemployment,Unemployment,17924,20359,0.880397
2021-09-01,Employment,Employment,71720,73035,0.981995
2021-09-01,Employment,Unemployment,1315,73035,0.018005
2021-09-01,Unemployment,Employment,2024,19292,0.104914
2021-09-01,Unemployment,Unemployment,17268,19292,0.895086
2021-10-01,Employment,Employment,72207,73496,0.982462
2021-10-01,Employment,Unemployment,1289,73496,0.017538
2021-10-01,Unemployment,Employment,1844,18583,0.09923
2021-10-01,Unemployment,Unemployment,16739,18583,0.90077
2021-11-01,Employment,Employment,72464,73774,0.982243
2021-11-01,Employment,Unemployment,1310,73774,0.017757
2021-11-01,Unemployment,Employment,1972,18028,0.109385
2021-11-01,Unemployment,Unemployment,16056,18028,0.890615
2021-12-01,Employment,Employment,72789,74159,0.981526
2021-12-01,Employment,Unemployment,1370,74159,0.018474
2021-12-01,Unemployment,Employment,1735,17366,0.099908
2021-12-01,Unemployment,Unemployment,15631,17366,0.900092
2022-01-01,Employment,Employment,71857,74080,0.969992
2022-01-01,Employment,Unemployment,2223,74080,0.030008
2022-01-01,Unemployment,Employment,1914,17001,0.112582
2022-01-01,Unemployment,Unemployment,15087,17001,0.887418
2022-02-01,Employment,Employment,71443,73278,0.974958
2022-02-01,Employment,Unemployment,1835,73278,0.025042
2022-02-01,Unemployment,Employment,1662,17310,0.096014
2022-02-01,Unemployment,Unemployment,15648,17310,0.903986
2022-03-01,Employment,Employment,70406,72447,0.971828
2022-03-01,Employment,Unemployment,2041,72447,0.028172
2022-03-01,Unemployment,Employment,2934,17483,0.16782
2022-03-01,Unemployment,Unemployment,14549,17483,0.83218
2022-04-01,Employment,Employment,70815,72832,0.972306
2022-04-01,Employment,Unemployment,2017,72832,0.027694
2022-04-01,Unemployment,Employment,2109,16590,0.127125
2022-04-01,Unemployment,Unemployment,14481,16590,0.872875
2022-05-01,Employment,Employment,70611,72385,0.975492
2022-05-01,Employment,Unemployment,1774,72385,0.024508
2022-05-01,Unemployment,Employment,1983,16498,0.120196
2022-05-01,Unemployment,Unemployment,14515,16498,0.879804
2022-06-01,Employment,Employment,70201,72031,0.974594
2022-06-01,Employment,Unemployment,1830,72031,0.025406
2022-06-01,Unemployment,Employment,1733,16289,0.106391
2022-06-01,Unemployment,Unemployment,14556,16289,0.893609
2022-07-01,Employment,Employment,69721,71420,0.976211
2022-07-01,Employment,Unemployment,1699,71420,0.023789
2022-07-01,Unemployment,Employment,1729,16386,0.105517
2022-07-01,Unemployment,Unemployment,14657,16386,0.894483
2022-08-01,Employment,Employment,69256,70872,0.977198
2022-08-01,Employment,Unemployment,1616,70872,0.022802
2022-08-01,Unemployment,Employment,2080,16356,0.12717
2022-08-01,Unemployment,Unemployment,14276,16356,0.87283
2022-09-01,Employment,Employment,69232,70795,0.977922
2022-09-01,Employment,Unemployment,1563,70795,0.022078
2022-09-01,Unemployment,Employment,1648,15892,0.1037
2022-09-01,Unemployment,Unemployment,14244,15892,0.8963
2022-10-01,Employment,Employment,68721,70363,0.976664
2022-10-01,Employment,Unemployment,1642,70363,0.023336
2022-10-01,Unemployment,Employment,1848,15807,0.11691
2022-10-01,Unemployment,Unemployment,13959,15807,0.88309
2022-11-01,Employment,Employment,68531,69997,0.979056
2022-11-01,Employment,Unemployment,1466,69997,0.020944
2022-11-01,Unemployment,Employment,1968,15601,0.126146
2022-11-01,Unemployment,Unemployment,13633,15601,0.873854
2022-12-01,Employment,Employment,68322,69984,0.976252
2022-12-01,Employment,Unemployment,1662,69984,0.023748
2022-12-01,Unemployment,Employment,1749,15099,0.115835
2022-12-01,Unemployment,Unemployment,13350,15099,0.884165
2023-01-01,Employment,Employment,66960,69273,0.96661
2023-01-01,Employment,Unemployment,2313,69273,0.03339
2023-01-01,Unemployment,Employment,1900,15012,0.126565
2023-01-01,Unemployment,Unemployment,13112,15012,0.873435
2023-02-01,Employment,Employment,66686,68343,0.975755
2023-02-01,Employment,Unemployment,1657,68343,0.024245
2023-02-01,Unemployment,Employment,1597,15425,0.103533
2023-02-01,Unemployment,Unemployment,13828,15425,0.896467
2023-03-01,Employment,Employment,65923,67566,0.975683
2023-03-01,Employment,Unemployment,1643,67566,0.024317
2023-03-01,Unemployment,Employment,2934,15485,0.189474
2023-03-01,Unemployment,Unemployment,12551,15485,0.810526
2023-04-01,Employment,Employment,66633,68245,0.976379
2023-04-01,Employment,Unemployment,1612,68245,0.023621
2023-04-01,Unemployment,Employment,1979,14194,0.139425
2023-04-01,Unemployment,Unemployment,12215,14194,0.860575
2023-05-01,Employment,Employment,66669,68080,0.979274
2023-05-01,Employment,Unemployment,1411,68080,0.020726
2023-05-01,Unemployment,Employment,1788,13827,0.129312
2023-05-01,Unemployment,Unemployment,12039,13827,0.870688
2023-06-01,Employment,Employment,66552,67983,0.978951
2023-06-01,Employment,Unemployment,1431,67983,0.021049
2023-06-01,Unemployment,Employment,1595,13450,0.118587
2023-06-01,Unemployment,Unemployment,11855,13450,0.881413
2023-07-01,Employment,Employment,66253,67649,0.979364
2023-07-01,Employment,Unemployment,1396,67649,0.020636
2023-07-01,Unemployment,Employment,1649,13286,0.124116
2023-07-01,Unemployment,Unemployment,11637,13286,0.875884
2023-08-01,Employment,Employment,66160,67394,0.98169
2023-08-01,Employment,Unemployment,1234,67394,0.01831
2023-08-01,Unemployment,Employment,1749,13033,0.134198
2023-08-01,Unemployment,Unemployment,11284,13033,0.865802
2023-09-01,Employment,Employment,66061,67364,0.980657
2023-09-01,Employment,Unemployment,1303,67364,0.019343
2023-09-01,Unemployment,Employment,1418,12518,0.113277
2023-09-01,Unemployment,Unemployment,11100,12518,0.886723
2023-10-01,Employment,Employment,65888,67016,0.983168
2023-10-01,Employment,Unemployment,1128,67016,0.016832
2023-10-01,Unemployment,Employment,1715,12403,0.138273
2023-10-01,Unemployment,Unemployment,10688,12403,0.861727
2023-11-01,Employment,Employment,65993,67144,0.982858
2023-11-01,Employment,Unemployment,1151,67144,0.017142
2023-11-01,Unemployment,Employment,1732,11816,0.146581
2023-11-01,Unemployment,Unemployment,10084,11816,0.853419
2023-12-01,Employment,Employment,65794,67139,0.979967
2023-12-01,Employment,Unemployment,1345,67139,0.020033
2023-12-01,Unemployment,Employment,1506,11235,0.134045
2023-12-01,Unemployment,Unemployment,9729,11235,0.865955
2024-01-01,Employment,Employment,64948,66554,0.975869
2024-01-01,Employment,Unemployment,1606,66554,0.024131
2024-01-01,Unemployment,Employment,1717,11074,0.155048
2024-01-01,Unemployment,Unemployment,9357,11074,0.844952
2024-02-01,Employment,Employment,64587,66008,0.978472
2024-02-01,Employment,Unemployment,1421,66008,0.021528
2024-02-01,Unemployment,Employment,1446,10963,0.131898
2024-02-01,Unemployment,Unemployment,9517,10963,0.868102
2024-03-01,Employment,Employment,63624,65065,0.977853
2024-03-01,Employment,Unemployment,1441,65065,0.022147
2024-03-01,Unemployment,Employment,2508,10938,0.229292
2024-03-01,Unemployment,Unemployment,8430,10938,0.770708
2024-04-01,Employment,Employment,64201,65420,0.981367
2024-04-01,Employment,Unemployment,1219,65420,0.018633
2024-04-01,Unemployment,Employment,1828,9871,0.185189
2024-04-01,Unemployment,Unemployment,8043,9871,0.814811
2024-05-01,Employment,Employment,64110,65328,0.981356
2024-05-01,Employment,Unemployment,1218,65328,0.018644
2024-05-01,Unemployment,Employment,1616,9262,0.174476
2024-05-01,Unemployment,Unemployment,7646,9262,0.825524
2024-06-01,Employment,Employment,63836,65020,0.98179
2024-06-01,Employment,Unemployment,1184,65020,0.01821
2024-06-01,Unemployment,Employment,1461,8864,0.164824
2024-06-01,Unemployment,Unemployment,7403,8864,0.835176
2024-07-01,Employment,Employment,63681,64616,0.98553
2024-07-01,Employment,Unemployment,935,64616,0.01447
2024-07-01,Unemployment,Employment,1645,8587,0.191569
2024-07-01,Unemployment,Unemployment,6942,8587,0.808431
2024-08-01,Employment,Employment,63559,64554,0.984587
2024-08-01,Employment,Unemployment,995,64554,0.015413
2024-08-01,Unemployment,Employment,1576,7877,0.200076
2024-08-01,Unemployment,Unemployment,6301,7877,0.799924
2024-09-01,Employment,Employment,63479,64389,0.985867
2024-09-01,Employment,Unemployment,910,64389,0.014133
2024-09-01,Unemployment,Employment,1464,7296,0.200658
2024-09-01,Unemployment,Unemployment,5832,7296,0.799342
2024-10-01,Employment,Employment,63483,64181,0.989125
2024-10-01,Employment,Unemployment,698,64181,0.010875
2024-10-01,Unemployment,Employment,1631,6742,0.241916
2024-10-01,Unemployment,Unemployment,5111,6742,0.758084
2024-11-01,Employment,Employment,63530,64179,0.989888
2024-11-01,Employment,Unemployment,649,64179,0.010112
2024-11-01,Unemployment,Employment,1726,5809,0.297125
2024-11-01,Unemployment,Unemployment,4083,5809,0.702875
2024-12-01,Employment,Employment,63464,64203,0.98849
2024-12-01,Employment,Unemployment,739,64203,0.01151
2024-12-01,Unemployment,Employment,1407,4732,0.297337
2024-12-01,Unemployment,Unemployment,3325,4732,0.702663
2025-01-01,Employment,Employment,62440,63291,0.986554
2025-01-01,Employment,Unemployment,851,63291,0.013446
2025-01-01,Unemployment,Employment,1679,4064,0.41314
2025-01-01,Unemployment,Unemployment,2385,4064,0.58686
2025-02-01,Employment,Employment,61915,62402,0.992196
2025-02-01,Employment,Unemployment,487,62402,0.007804
2025-02-01,Unemployment,Employment,1387,3236,0.428616
2025-02-01,Unemployment,Unemployment,1849,3236,0.571384
2025-03-01,Employment,Employment,60507,60507,1.0
2025-03-01,Unemployment,Employment,2336,2336,1.0
