Wage_Date,State_From,"Agriculture, forestry and fishing",Business services,Construction,"Electricity, gas, water and waste management",Financial intermediation,Manufacturing,Mining,Personal services,Public administration,Real estate and housing services,"Transport, communications and information services","Unemployment from Agriculture, forestry and fishing",Unemployment from Business services,Unemployment from Construction,"Unemployment from Electricity, gas, water and waste management",Unemployment from Financial intermediation,Unemployment from Manufacturing,Unemployment from Mining,Unemployment from Personal services,Unemployment from Public administration,Unemployment from Real estate and housing services,"Unemployment from Transport, communications and information services","Unemployment from Wholesale and retail trade, accommodation and food services","Wholesale and retail trade, accommodation and food services"
2015-09-01,Financial intermediation,0.0,0.001573,3.83E-4,8.5E-5,0.93923,2.55E-4,0.0,9.78E-4,0.0,8.5E-5,7.23E-4,0.0,0.0,0.0,0.0,0.055752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36E-4
2015-09-01,Manufacturing,5.18E-4,0.001522,0.001491,1.26E-4,9.4E-5,0.936953,9.4E-5,3.92E-4,4.7E-5,0.0,3.3E-4,0.0,0.0,0.0,0.0,0.0,0.057069,0.0,0.0,0.0,0.0,0.0,0.0,0.001365
2015-09-01,Mining,1.04E-4,0.00228,0.00114,1.04E-4,0.0,5.18E-4,0.887035,2.07E-4,0.0,0.0,4.15E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.107576,0.0,0.0,0.0,0.0,0.0,6.22E-4
2015-09-01,Personal services,9.9E-5,0.001544,4.6E-4,8.8E-5,1.75E-4,3.83E-4,3.3E-5,0.962826,1.97E-4,1.09E-4,4.82E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032652,0.0,0.0,0.0,0.0,9.53E-4
2015-09-01,Public administration,3.19E-4,0.0,0.0,1.06E-4,0.0,0.0,1.06E-4,0.001917,0.976041,0.0,1.06E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021191,0.0,0.0,0.0,2.13E-4
2015-09-01,Real estate and housing services,0.0,0.001211,0.003228,0.0,8.07E-4,2.02E-4,0.0,0.001816,4.04E-4,0.937046,2.02E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053471,0.0,0.0,0.001614
2015-09-01,"Transport, communications and information services",3.07E-4,0.001789,0.001048,1.27E-4,3.61E-4,6.33E-4,3.6E-5,6.69E-4,3.6E-5,7.2E-5,0.951995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041859,0.0,0.001066
2015-09-01,"Unemployment from Agriculture, forestry and fishing",0.042907,0.002316,0.005031,2.66E-4,2.7E-5,0.002289,1.33E-4,0.001171,2.93E-4,1.06E-4,0.001224,0.94083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003407
2015-09-01,Unemployment from Business services,0.001114,0.050094,0.008614,4.42E-4,0.001433,0.003909,4.6E-4,0.005643,3.71E-4,5.13E-4,0.003662,0.0,0.914689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009056
2015-09-01,Unemployment from Construction,0.002206,0.009222,0.082074,7.3E-4,3.81E-4,0.004619,6.98E-4,0.002793,2.38E-4,2.7E-4,0.002619,0.0,0.0,0.889864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004285
2015-09-01,"Unemployment from Electricity, gas, water and waste management",7.76E-4,0.007376,0.01087,0.060559,0.001165,0.001941,0.0,0.001165,0.0,7.76E-4,0.002717,0.0,0.0,0.0,0.907997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004658
2015-09-01,Unemployment from Financial intermediation,4.72E-4,0.005899,0.001573,0.0,0.04617,8.65E-4,7.9E-5,0.004405,0.0,7.08E-4,0.003461,0.0,0.0,0.0,0.0,0.931965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004405
2015-09-01,Unemployment from Manufacturing,0.002658,0.007462,0.009939,3.02E-4,4.23E-4,0.042233,3.63E-4,0.003021,4.23E-4,2.72E-4,0.003323,0.0,0.0,0.0,0.0,0.0,0.919612,0.0,0.0,0.0,0.0,0.0,0.0,0.009969
2015-09-01,Unemployment from Mining,8.85E-4,0.005014,0.006489,2.95E-4,1.47E-4,0.001622,0.138623,0.001475,0.0,0.0,0.001475,0.0,0.0,0.0,0.0,0.0,0.0,0.841911,0.0,0.0,0.0,0.0,0.0,0.002065
2015-09-01,Unemployment from Personal services,6.81E-4,0.006052,0.002569,1.17E-4,6.62E-4,0.001226,5.8E-5,0.040927,6.23E-4,3.11E-4,0.001576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941013,0.0,0.0,0.0,0.0,0.004184
2015-09-01,Unemployment from Public administration,6.38E-4,0.002553,0.002553,1.6E-4,6.38E-4,6.38E-4,1.6E-4,0.003191,0.030313,0.0,0.001276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955807,0.0,0.0,0.0,0.002074
2015-09-01,Unemployment from Real estate and housing services,3.23E-4,0.007429,0.008075,6.46E-4,0.001292,0.001615,0.0,0.003553,0.0,0.034561,6.46E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93863,0.0,0.0,0.00323
2015-09-01,"Unemployment from Transport, communications and information services",0.001465,0.007637,0.005299,5.61E-4,9.97E-4,0.002275,2.18E-4,0.002494,1.87E-4,1.25E-4,0.049405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923477,0.0,0.00586
2015-09-01,"Unemployment from Wholesale and retail trade, accommodation and food services",0.001337,0.006738,0.003828,2.88E-4,8.52E-4,0.003081,1.05E-4,0.003907,2.1E-4,3.8E-4,0.002753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931279,0.045242
2015-09-01,"Wholesale and retail trade, accommodation and food services",3.04E-4,0.001476,5.32E-4,4.2E-5,3.63E-4,8.01E-4,8.4E-5,5.82E-4,5.9E-5,1.01E-4,5.57E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060685,0.934413
2015-10-01,"Agriculture, forestry and fishing",0.920999,7.35E-4,0.001169,3.3E-5,1.0E-4,9.68E-4,6.7E-5,1.0E-4,3.3E-5,6.7E-5,5.34E-4,0.07446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.35E-4
2015-10-01,Business services,3.09E-4,0.927145,0.003171,1.54E-4,6.65E-4,0.001805,2.14E-4,0.00177,4.8E-5,8.3E-5,0.00171,0.0,0.060811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002114
2015-10-01,Construction,5.31E-4,0.003561,0.889699,2.73E-4,2.15E-4,0.001666,2.15E-4,6.6E-4,4.3E-5,2.3E-4,7.9E-4,0.0,0.0,0.101226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9E-4
2015-10-01,"Electricity, gas, water and waste management",1.65E-4,0.001975,0.003456,0.936471,3.29E-4,6.58E-4,1.65E-4,9.87E-4,1.65E-4,0.0,4.94E-4,0.0,0.0,0.0,0.054312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23E-4
2015-10-01,Entry,0.02996,0.146471,0.09787,0.008211,0.026409,0.08988,0.008433,0.154683,0.018198,0.007324,0.068575,0.005992,0.020639,0.017532,6.66E-4,8.88E-4,0.008433,2.22E-4,0.021527,0.00111,0.001332,0.006658,0.031957,0.227031
2015-10-01,Financial intermediation,8.6E-5,0.001939,3.02E-4,8.6E-5,0.956351,2.59E-4,8.6E-5,4.74E-4,4.3E-5,3.02E-4,6.03E-4,0.0,0.0,0.0,0.0,0.03809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001379
2015-10-01,Manufacturing,5.89E-4,0.001449,0.001576,1.6E-5,0.001258,0.948313,1.27E-4,4.78E-4,4.8E-5,6.4E-5,5.57E-4,0.0,0.0,0.0,0.0,0.0,0.044203,0.0,0.0,0.0,0.0,0.0,0.0,0.001322
2015-10-01,Mining,0.0,0.002785,0.004229,2.06E-4,1.03E-4,8.25E-4,0.88552,1.03E-4,0.0,0.0,3.09E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.105404,0.0,0.0,0.0,0.0,0.0,5.16E-4
2015-10-01,Personal services,1.84E-4,0.001648,4.66E-4,6.5E-5,1.52E-4,3.58E-4,2.2E-5,0.960837,1.3E-4,1.08E-4,4.34E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034762,0.0,0.0,0.0,0.0,8.35E-4
2015-10-01,Public administration,2.09E-4,2.09E-4,4.18E-4,0.0,1.05E-4,2.09E-4,1.05E-4,0.001568,0.97386,0.0,1.05E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022898,0.0,0.0,0.0,3.14E-4
2015-10-01,Real estate and housing services,0.0,0.001615,0.001817,2.02E-4,4.04E-4,8.07E-4,2.02E-4,0.00323,0.0,0.942269,8.07E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046831,0.0,0.0,0.001817
2015-10-01,"Transport, communications and information services",2.33E-4,0.002063,0.001471,1.97E-4,4.31E-4,5.56E-4,7.2E-5,5.38E-4,1.8E-5,5.4E-5,0.948897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044302,0.0,0.001166
2015-10-01,"Unemployment from Agriculture, forestry and fishing",0.064765,0.002742,0.005121,1.29E-4,2.33E-4,0.003337,1.03E-4,0.00106,1.81E-4,1.55E-4,0.001164,0.917673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003337
2015-10-01,Unemployment from Business services,0.001607,0.044417,0.010526,4.94E-4,0.00136,0.004256,5.47E-4,0.005687,2.47E-4,2.3E-4,0.003603,0.0,0.919167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007859
2015-10-01,Unemployment from Construction,0.002524,0.008764,0.09043,7.46E-4,3.02E-4,0.00481,6.83E-4,0.002302,2.38E-4,1.43E-4,0.002731,0.0,0.0,0.881993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004334
2015-10-01,"Unemployment from Electricity, gas, water and waste management",0.001804,0.007576,0.020202,0.073232,0.001804,0.004329,7.22E-4,0.002165,7.22E-4,0.0,0.003247,0.0,0.0,0.0,0.87987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004329
2015-10-01,Unemployment from Financial intermediation,6.08E-4,0.005852,0.0019,7.6E-5,0.067786,8.36E-4,7.6E-5,0.002888,7.6E-5,6.84E-4,0.002204,0.0,0.0,0.0,0.0,0.912759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004256
2015-10-01,Unemployment from Manufacturing,0.0032,0.007956,0.009777,2.06E-4,2.64E-4,0.054256,3.82E-4,0.002349,1.17E-4,2.64E-4,0.00273,0.0,0.0,0.0,0.0,0.0,0.909897,0.0,0.0,0.0,0.0,0.0,0.0,0.008602
2015-10-01,Unemployment from Mining,5.93E-4,0.005187,0.007261,0.0,4.45E-4,0.002667,0.132632,8.89E-4,0.0,0.0,0.001778,0.0,0.0,0.0,0.0,0.0,0.0,0.846325,0.0,0.0,0.0,0.0,0.0,0.002223
2015-10-01,Unemployment from Personal services,7.4E-4,0.006212,0.003057,1.75E-4,5.65E-4,0.001363,7.8E-5,0.035188,5.65E-4,2.73E-4,0.001227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946391,0.0,0.0,0.0,0.0,0.004167
2015-10-01,Unemployment from Public administration,8.08E-4,0.001617,0.002748,1.62E-4,4.85E-4,6.47E-4,1.62E-4,0.001617,0.025542,1.62E-4,0.001132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962496,0.0,0.0,0.0,0.002425
2015-10-01,Unemployment from Real estate and housing services,0.00189,0.007559,0.008189,0.0,0.00189,0.00378,3.15E-4,0.002205,3.15E-4,0.040315,0.00252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926299,0.0,0.0,0.004724
2015-10-01,"Unemployment from Transport, communications and information services",0.002068,0.006547,0.005984,3.13E-4,9.4E-4,0.003791,3.45E-4,0.002663,1.57E-4,1.57E-4,0.045738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925222,0.0,0.006078
2015-10-01,"Unemployment from Wholesale and retail trade, accommodation and food services",0.002043,0.00673,0.004163,7.7E-5,7.28E-4,0.00378,1.15E-4,0.003308,1.66E-4,2.04E-4,0.002503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927563,0.048619
2015-10-01,"Wholesale and retail trade, accommodation and food services",2.47E-4,0.001746,8.26E-4,4.3E-5,2.21E-4,9.2E-4,9.4E-5,6.64E-4,2.6E-5,1.11E-4,6.56E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051636,0.942811
2015-11-01,"Agriculture, forestry and fishing",0.925925,0.001065,0.00113,9.7E-5,3.2E-5,8.71E-4,6.5E-5,3.23E-4,0.0,9.7E-5,4.2E-4,0.06904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36E-4
2015-11-01,Business services,6.17E-4,0.928817,0.003265,3.44E-4,5.82E-4,0.001437,2.49E-4,0.002173,5.9E-5,1.54E-4,0.001805,0.0,0.057884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002612
2015-11-01,Construction,6.37E-4,0.003819,0.891811,3.68E-4,1.7E-4,0.001683,2.26E-4,7.07E-4,0.0,2.97E-4,7.78E-4,0.0,0.0,0.098584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19E-4
2015-11-01,"Electricity, gas, water and waste management",1.64E-4,0.002787,0.002951,0.94786,4.92E-4,1.64E-4,3.28E-4,3.28E-4,0.0,0.0,8.2E-4,0.0,0.0,0.0,0.043778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28E-4
2015-11-01,Entry,0.037062,0.151887,0.097317,0.006139,0.030241,0.087995,0.010914,0.146658,0.016144,0.004775,0.074579,0.007276,0.019782,0.018417,2.27E-4,0.002956,0.010232,9.1E-4,0.013415,0.001364,4.55E-4,0.006821,0.029559,0.224875
2015-11-01,Financial intermediation,1.27E-4,0.001395,2.54E-4,0.0,0.919019,1.69E-4,4.2E-5,7.61E-4,4.2E-5,3.38E-4,7.19E-4,0.0,0.0,0.0,0.0,0.076247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88E-4
2015-11-01,Manufacturing,6.93E-4,0.001355,0.002379,7.9E-5,1.26E-4,0.948618,7.9E-5,3.78E-4,3.2E-5,9.5E-5,5.67E-4,0.0,0.0,0.0,0.0,0.0,0.044213,0.0,0.0,0.0,0.0,0.0,0.0,0.001387
2015-11-01,Mining,2.06E-4,0.001548,0.001548,1.03E-4,1.03E-4,7.22E-4,0.935417,0.0,0.0,1.03E-4,9.29E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.059115,0.0,0.0,0.0,0.0,0.0,2.06E-4
2015-11-01,Personal services,1.51E-4,0.00145,5.73E-4,8.7E-5,4.11E-4,4.0E-4,0.0,0.962666,9.7E-5,1.41E-4,4.33E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032866,0.0,0.0,0.0,0.0,7.25E-4
2015-11-01,Public administration,2.07E-4,3.1E-4,3.1E-4,2.07E-4,0.0,2.07E-4,0.0,7.24E-4,0.973823,0.0,2.07E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023694,0.0,0.0,0.0,3.1E-4
2015-11-01,Real estate and housing services,4.03E-4,0.002621,0.002017,2.02E-4,0.003831,0.0,4.03E-4,0.002017,0.0,0.941924,6.05E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044364,0.0,0.0,0.001613
2015-11-01,"Transport, communications and information services",3.4E-4,0.002132,0.001129,1.61E-4,3.58E-4,3.76E-4,1.43E-4,7.17E-4,1.8E-5,7.2E-5,0.954031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039108,0.0,0.001415
2015-11-01,"Unemployment from Agriculture, forestry and fishing",0.083057,0.00369,0.004619,2.65E-4,1.86E-4,0.004141,1.06E-4,0.001115,8.0E-5,4.25E-4,0.001088,0.896902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004327
2015-11-01,Unemployment from Business services,0.002081,0.047336,0.011069,4.37E-4,0.001836,0.004599,6.99E-4,0.00626,2.27E-4,2.62E-4,0.004407,0.0,0.911886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008901
2015-11-01,Unemployment from Construction,0.003865,0.009056,0.088584,8.31E-4,4.47E-4,0.005271,7.35E-4,0.002827,2.4E-4,2.72E-4,0.002907,0.0,0.0,0.880604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004361
2015-11-01,"Unemployment from Electricity, gas, water and waste management",0.002889,0.007945,0.020585,0.047671,3.61E-4,0.003973,0.0,0.002889,3.61E-4,7.22E-4,0.005778,0.0,0.0,0.0,0.90177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005056
2015-11-01,Unemployment from Financial intermediation,4.66E-4,0.005664,0.001241,7.8E-5,0.043994,0.001319,7.8E-5,0.003259,1.55E-4,9.31E-4,0.002405,0.0,0.0,0.0,0.0,0.935211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005199
2015-11-01,Unemployment from Manufacturing,0.005834,0.008737,0.011728,4.15E-4,6.81E-4,0.052508,1.18E-4,0.002873,8.9E-5,2.96E-4,0.003139,0.0,0.0,0.0,0.0,0.0,0.904164,0.0,0.0,0.0,0.0,0.0,0.0,0.009418
2015-11-01,Unemployment from Mining,0.001041,0.007883,0.011453,4.46E-4,2.97E-4,0.003421,0.127175,0.001339,4.46E-4,1.49E-4,0.002826,0.0,0.0,0.0,0.0,0.0,0.0,0.840399,0.0,0.0,0.0,0.0,0.0,0.003124
2015-11-01,Unemployment from Personal services,0.001312,0.00623,0.003626,1.54E-4,7.52E-4,0.001717,0.0,0.029897,4.24E-4,3.28E-4,0.00164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949658,0.0,0.0,0.0,0.0,0.004263
2015-11-01,Unemployment from Public administration,4.86E-4,0.003405,0.002918,0.0,3.24E-4,6.49E-4,0.0,0.003243,0.019131,0.0,8.11E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967899,0.0,0.0,0.0,0.001135
2015-11-01,Unemployment from Real estate and housing services,0.001574,0.007872,0.008501,0.0,0.001889,0.003778,0.0,0.004723,0.0,0.042506,0.001889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922544,0.0,0.0,0.004723
2015-11-01,"Unemployment from Transport, communications and information services",0.002219,0.006813,0.00622,3.13E-4,8.44E-4,0.003157,3.44E-4,0.002532,2.81E-4,9.4E-5,0.041505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92921,0.0,0.00647
2015-11-01,"Unemployment from Wholesale and retail trade, accommodation and food services",0.003022,0.007568,0.004355,1.14E-4,8.38E-4,0.004216,1.02E-4,0.003251,1.65E-4,4.57E-4,0.00259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916042,0.05728
2015-11-01,"Wholesale and retail trade, accommodation and food services",3.06E-4,0.001479,0.001029,3.4E-5,3.15E-4,7.31E-4,2.6E-5,5.95E-4,6.0E-5,9.4E-5,7.4E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047824,0.946768
2015-12-01,"Agriculture, forestry and fishing",0.927668,0.00145,0.001057,0.0,1.51E-4,8.76E-4,6.0E-5,3.02E-4,6.0E-5,0.0,5.13E-4,0.065567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002295
2015-12-01,Business services,4.72E-4,0.929635,0.002454,9.4E-5,5.43E-4,0.001239,1.65E-4,0.00164,1.06E-4,1.65E-4,0.001487,0.0,0.059971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002029
2015-12-01,Construction,0.00117,0.003162,0.89026,2.09E-4,1.25E-4,0.001226,2.37E-4,7.94E-4,1.53E-4,1.81E-4,0.001045,0.0,0.0,0.100352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001086
2015-12-01,"Electricity, gas, water and waste management",3.25E-4,0.001463,0.003088,0.948472,1.63E-4,4.88E-4,0.0,3.25E-4,3.25E-4,0.0,6.5E-4,0.0,0.0,0.0,0.044051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5E-4
2015-12-01,Entry,0.041417,0.153931,0.098339,0.009745,0.029236,0.082614,0.008195,0.139313,0.015061,0.005094,0.069546,0.007973,0.021927,0.016168,6.64E-4,0.002879,0.011296,4.43E-4,0.014396,8.86E-4,8.86E-4,0.009745,0.029014,0.231229
2015-12-01,Financial intermediation,3.05E-4,0.001745,3.93E-4,4.4E-5,0.935611,4.4E-5,0.0,9.16E-4,1.31E-4,4.4E-5,1.74E-4,0.0,0.0,0.0,0.0,0.059591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001003
2015-12-01,Manufacturing,0.001077,0.001264,0.001936,9.4E-5,1.4E-4,0.936169,4.06E-4,4.68E-4,3.1E-5,1.6E-5,4.84E-4,0.0,0.0,0.0,0.0,0.0,0.056307,0.0,0.0,0.0,0.0,0.0,0.0,0.001608
2015-12-01,Mining,1.97E-4,0.001184,0.001677,9.9E-5,9.9E-5,4.93E-4,0.852535,0.0,0.0,9.9E-5,4.93E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.142533,0.0,0.0,0.0,0.0,0.0,5.92E-4
2015-12-01,Personal services,1.84E-4,0.001458,4.0E-4,3.2E-5,2.81E-4,2.38E-4,3.2E-5,0.959809,1.08E-4,9.7E-5,4.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035958,0.0,0.0,0.0,0.0,0.001004
2015-12-01,Public administration,3.09E-4,5.15E-4,3.09E-4,1.03E-4,0.0,0.0,0.0,0.001133,0.974137,0.0,1.03E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023184,0.0,0.0,0.0,2.06E-4
2015-12-01,Real estate and housing services,5.97E-4,0.001988,0.002585,0.0,0.001193,5.97E-4,5.97E-4,0.001591,0.0,0.938159,0.00179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048916,0.0,0.0,0.001988
2015-12-01,"Transport, communications and information services",3.38E-4,0.00169,8.54E-4,3.6E-5,3.73E-4,5.69E-4,1.07E-4,6.58E-4,3.6E-5,7.1E-5,0.948297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045763,0.0,0.001209
2015-12-01,"Unemployment from Agriculture, forestry and fishing",0.099006,0.003843,0.004818,1.39E-4,4.46E-4,0.002869,1.11E-4,0.001392,1.67E-4,5.85E-4,0.002451,0.876904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007269
2015-12-01,Unemployment from Business services,0.003225,0.051465,0.007853,2.98E-4,0.001507,0.003751,5.26E-4,0.005749,2.98E-4,5.78E-4,0.004312,0.0,0.910919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009518
2015-12-01,Unemployment from Construction,0.005557,0.009407,0.076737,7.25E-4,2.58E-4,0.004075,9.02E-4,0.002706,5.32E-4,4.03E-4,0.002932,0.0,0.0,0.890387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538
2015-12-01,"Unemployment from Electricity, gas, water and waste management",0.003626,0.006889,0.017404,0.055112,0.00145,0.003263,0.001088,0.003263,0.0,0.0,0.003263,0.0,0.0,0.0,0.901015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003626
2015-12-01,Unemployment from Financial intermediation,0.001227,0.006854,0.001804,7.2E-5,0.104834,7.94E-4,7.2E-5,0.002525,0.0,9.38E-4,0.001948,0.0,0.0,0.0,0.0,0.874459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004473
2015-12-01,Unemployment from Manufacturing,0.009025,0.008905,0.009685,2.1E-4,6.0E-4,0.045724,4.5E-4,0.003058,1.8E-4,5.4E-4,0.003268,0.0,0.0,0.0,0.0,0.0,0.907502,0.0,0.0,0.0,0.0,0.0,0.0,0.010854
2015-12-01,Unemployment from Mining,0.001448,0.005792,0.008205,3.22E-4,3.22E-4,0.002574,0.054698,0.00177,1.61E-4,0.0,0.003057,0.0,0.0,0.0,0.0,0.0,0.0,0.918275,0.0,0.0,0.0,0.0,0.0,0.003378
2015-12-01,Unemployment from Personal services,0.001913,0.006333,0.002507,5.7E-5,0.00111,0.001378,9.6E-5,0.04466,3.06E-4,2.87E-4,0.001378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935249,0.0,0.0,0.0,0.0,0.004726
2015-12-01,Unemployment from Public administration,0.002584,0.001131,0.003392,3.23E-4,4.85E-4,0.001454,1.62E-4,0.002261,0.050719,4.85E-4,8.08E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934582,0.0,0.0,0.0,0.001615
2015-12-01,Unemployment from Real estate and housing services,0.004131,0.008262,0.007309,3.18E-4,0.001271,0.004766,0.0,0.003178,3.18E-4,0.057833,0.003495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903082,0.0,0.0,0.006037
2015-12-01,"Unemployment from Transport, communications and information services",0.002978,0.006959,0.004577,3.76E-4,0.001191,0.002759,3.76E-4,0.002602,1.88E-4,4.08E-4,0.045484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925269,0.0,0.006834
2015-12-01,"Unemployment from Wholesale and retail trade, accommodation and food services",0.005243,0.007928,0.003585,2.31E-4,0.001105,0.004009,1.8E-4,0.003546,2.7E-4,6.68E-4,0.003148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912803,0.057283
2015-12-01,"Wholesale and retail trade, accommodation and food services",5.04E-4,0.001217,7.81E-4,3.4E-5,3.11E-4,7.05E-4,1.59E-4,6.55E-4,5.9E-5,1.34E-4,6.29E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059101,0.935712
2016-01-01,"Agriculture, forestry and fishing",0.877917,0.002734,0.001933,2.8E-5,1.1E-4,0.002485,1.38E-4,3.31E-4,0.0,8.3E-5,5.8E-4,0.111894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001767
2016-01-01,Business services,6.9E-4,0.917467,0.00325,2.92E-4,6.66E-4,0.001742,1.64E-4,0.002186,1.52E-4,3.16E-4,0.001649,0.0,0.068714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002713
2016-01-01,Construction,9.4E-4,0.004544,0.872919,2.24E-4,8.4E-5,0.001823,2.38E-4,9.96E-4,8.4E-5,2.52E-4,9.26E-4,0.0,0.0,0.115792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001178
