Wage_Date,State_From,State_To,count,total_from,probability
2016-07-01,Employment,Employment,722814,756163,0.955897
2016-07-01,Employment,Unemployment,33349,756163,0.044103
2016-07-01,Unemployment,Employment,32898,407348,0.080761
2016-07-01,Unemployment,Unemployment,374450,407348,0.919239
2016-08-01,Employment,Employment,723544,756696,0.956188
2016-08-01,Employment,Unemployment,33152,756696,0.043812
2016-08-01,Unemployment,Employment,34254,407799,0.083997
2016-08-01,Unemployment,Unemployment,373545,407799,0.916003
2016-09-01,Employment,Employment,722390,758650,0.952205
2016-09-01,Employment,Unemployment,36260,758650,0.047795
2016-09-01,Unemployment,Employment,31521,406697,0.077505
2016-09-01,Unemployment,Unemployment,375176,406697,0.922495
2016-10-01,Employment,Employment,722190,754402,0.957301
2016-10-01,Employment,Unemployment,32212,754402,0.042699
2016-10-01,Unemployment,Employment,38421,411436,0.093383
2016-10-01,Unemployment,Unemployment,373015,411436,0.906617
2016-11-01,Employment,Employment,732643,761686,0.96187
2016-11-01,Employment,Unemployment,29043,761686,0.03813
2016-11-01,Unemployment,Employment,45576,405227,0.11247
2016-11-01,Unemployment,Unemployment,359651,405227,0.88753
2016-12-01,Employment,Employment,746028,780615,0.955693
2016-12-01,Employment,Unemployment,34587,780615,0.044307
2016-12-01,Unemployment,Employment,38480,388694,0.098998
2016-12-01,Unemployment,Unemployment,350214,388694,0.901002
2017-01-01,Employment,Employment,738780,788700,0.936706
2017-01-01,Employment,Unemployment,49920,788700,0.063294
2017-01-01,Unemployment,Employment,41167,384801,0.106983
2017-01-01,Unemployment,Unemployment,343634,384801,0.893017
2017-02-01,Employment,Employment,739933,784315,0.943413
2017-02-01,Employment,Unemployment,44382,784315,0.056587
2017-02-01,Unemployment,Employment,36851,393554,0.093636
2017-02-01,Unemployment,Unemployment,356703,393554,0.906364
2017-03-01,Employment,Employment,731733,778245,0.940235
2017-03-01,Employment,Unemployment,46512,778245,0.059765
2017-03-01,Unemployment,Employment,44633,401085,0.111281
2017-03-01,Unemployment,Unemployment,356452,401085,0.888719
2017-04-01,Employment,Employment,732433,778909,0.940332
2017-04-01,Employment,Unemployment,46476,778909,0.059668
2017-04-01,Unemployment,Employment,34855,402964,0.086497
2017-04-01,Unemployment,Unemployment,368109,402964,0.913503
2017-05-01,Employment,Employment,728973,768126,0.949028
2017-05-01,Employment,Unemployment,39153,768126,0.050972
2017-05-01,Unemployment,Employment,35430,414585,0.085459
2017-05-01,Unemployment,Unemployment,379155,414585,0.914541
2017-06-01,Employment,Employment,730308,765704,0.953773
2017-06-01,Employment,Unemployment,35396,765704,0.046227
2017-06-01,Unemployment,Employment,34309,418308,0.082019
2017-06-01,Unemployment,Unemployment,383999,418308,0.917981
2017-07-01,Employment,Employment,734493,766047,0.958809
2017-07-01,Employment,Unemployment,31554,766047,0.041191
2017-07-01,Unemployment,Employment,34249,419395,0.081663
2017-07-01,Unemployment,Unemployment,385146,419395,0.918337
2017-08-01,Employment,Employment,737404,770204,0.957414
2017-08-01,Employment,Unemployment,32800,770204,0.042586
2017-08-01,Unemployment,Employment,33891,416700,0.081332
2017-08-01,Unemployment,Unemployment,382809,416700,0.918668
2017-09-01,Employment,Employment,737857,772836,0.954739
2017-09-01,Employment,Unemployment,34979,772836,0.045261
2017-09-01,Unemployment,Employment,29567,415609,0.071141
2017-09-01,Unemployment,Unemployment,386042,415609,0.928859
2017-10-01,Employment,Employment,738973,768567,0.961495
2017-10-01,Employment,Unemployment,29594,768567,0.038505
2017-10-01,Unemployment,Employment,40026,421021,0.095069
2017-10-01,Unemployment,Unemployment,380995,421021,0.904931
2017-11-01,Employment,Employment,753441,780973,0.964747
2017-11-01,Employment,Unemployment,27532,780973,0.035253
2017-11-01,Unemployment,Employment,45814,410589,0.111581
2017-11-01,Unemployment,Unemployment,364775,410589,0.888419
2017-12-01,Employment,Employment,770145,802873,0.959236
2017-12-01,Employment,Unemployment,32728,802873,0.040764
2017-12-01,Unemployment,Employment,40628,392307,0.103562
2017-12-01,Unemployment,Unemployment,351679,392307,0.896438
2018-01-01,Employment,Employment,769126,816448,0.942039
2018-01-01,Employment,Unemployment,47322,816448,0.057961
2018-01-01,Unemployment,Employment,42909,384407,0.111624
2018-01-01,Unemployment,Unemployment,341498,384407,0.888376
2018-02-01,Employment,Employment,772537,817846,0.9446
2018-02-01,Employment,Unemployment,45309,817846,0.0554
2018-02-01,Unemployment,Employment,35479,388820,0.091248
2018-02-01,Unemployment,Unemployment,353341,388820,0.908752
2018-03-01,Employment,Employment,763287,809952,0.942385
2018-03-01,Employment,Unemployment,46665,809952,0.057615
2018-03-01,Unemployment,Employment,43660,398650,0.10952
2018-03-01,Unemployment,Unemployment,354990,398650,0.89048
2018-04-01,Employment,Employment,764738,810535,0.943498
2018-04-01,Employment,Unemployment,45797,810535,0.056502
2018-04-01,Unemployment,Employment,36851,401655,0.091748
2018-04-01,Unemployment,Unemployment,364804,401655,0.908252
2018-05-01,Employment,Employment,761095,803744,0.946937
2018-05-01,Employment,Unemployment,42649,803744,0.053063
2018-05-01,Unemployment,Employment,32981,410601,0.080324
2018-05-01,Unemployment,Unemployment,377620,410601,0.919676
2018-06-01,Employment,Employment,760485,795633,0.955824
2018-06-01,Employment,Unemployment,35148,795633,0.044176
2018-06-01,Unemployment,Employment,35373,420269,0.084168
2018-06-01,Unemployment,Unemployment,384896,420269,0.915832
2018-07-01,Employment,Employment,764658,797156,0.959233
2018-07-01,Employment,Unemployment,32498,797156,0.040767
2018-07-01,Unemployment,Employment,32167,420044,0.07658
2018-07-01,Unemployment,Unemployment,387877,420044,0.92342
2018-08-01,Employment,Employment,766558,797851,0.960778
2018-08-01,Employment,Unemployment,31293,797851,0.039222
2018-08-01,Unemployment,Employment,35512,420375,0.084477
2018-08-01,Unemployment,Unemployment,384863,420375,0.915523
2018-09-01,Employment,Employment,766771,803340,0.954479
2018-09-01,Employment,Unemployment,36569,803340,0.045521
2018-09-01,Unemployment,Employment,28018,416156,0.067326
2018-09-01,Unemployment,Unemployment,388138,416156,0.932674
2018-10-01,Employment,Employment,766786,795322,0.96412
2018-10-01,Employment,Unemployment,28536,795322,0.03588
2018-10-01,Unemployment,Employment,42661,424707,0.100448
2018-10-01,Unemployment,Unemployment,382046,424707,0.899552
2018-11-01,Employment,Employment,782817,810888,0.965382
2018-11-01,Employment,Unemployment,28071,810888,0.034618
2018-11-01,Unemployment,Employment,45625,410582,0.111123
2018-11-01,Unemployment,Unemployment,364957,410582,0.888877
2018-12-01,Employment,Employment,798707,830860,0.961302
2018-12-01,Employment,Unemployment,32153,830860,0.038698
2018-12-01,Unemployment,Employment,40966,393028,0.104232
2018-12-01,Unemployment,Unemployment,352062,393028,0.895768
2019-01-01,Employment,Employment,795518,842937,0.943745
2019-01-01,Employment,Unemployment,47419,842937,0.056255
2019-01-01,Unemployment,Employment,42690,384215,0.11111
2019-01-01,Unemployment,Unemployment,341525,384215,0.88889
2019-02-01,Employment,Employment,800165,841863,0.950469
2019-02-01,Employment,Unemployment,41698,841863,0.049531
2019-02-01,Unemployment,Employment,36365,388944,0.093497
2019-02-01,Unemployment,Unemployment,352579,388944,0.906503
2019-03-01,Employment,Employment,790407,836676,0.944699
2019-03-01,Employment,Unemployment,46269,836676,0.055301
2019-03-01,Unemployment,Employment,42049,394277,0.106648
2019-03-01,Unemployment,Unemployment,352228,394277,0.893352
2019-04-01,Employment,Employment,790112,833749,0.947662
2019-04-01,Employment,Unemployment,43637,833749,0.052338
2019-04-01,Unemployment,Employment,36359,398497,0.09124
2019-04-01,Unemployment,Unemployment,362138,398497,0.90876
2019-05-01,Employment,Employment,786091,826738,0.950834
2019-05-01,Employment,Unemployment,40647,826738,0.049166
2019-05-01,Unemployment,Employment,32375,405775,0.079786
2019-05-01,Unemployment,Unemployment,373400,405775,0.920214
2019-06-01,Employment,Employment,784288,819127,0.957468
2019-06-01,Employment,Unemployment,34839,819127,0.042532
2019-06-01,Unemployment,Employment,34056,414047,0.082252
2019-06-01,Unemployment,Unemployment,379991,414047,0.917748
2019-07-01,Employment,Employment,788099,818949,0.96233
2019-07-01,Employment,Unemployment,30850,818949,0.03767
2019-07-01,Unemployment,Employment,34067,414830,0.082123
2019-07-01,Unemployment,Unemployment,380763,414830,0.917877
2019-08-01,Employment,Employment,790762,822461,0.961458
2019-08-01,Employment,Unemployment,31699,822461,0.038542
2019-08-01,Unemployment,Employment,34667,411613,0.084222
2019-08-01,Unemployment,Unemployment,376946,411613,0.915778
2019-09-01,Employment,Employment,790737,825814,0.957524
2019-09-01,Employment,Unemployment,35077,825814,0.042476
2019-09-01,Unemployment,Employment,27775,408645,0.067969
2019-09-01,Unemployment,Unemployment,380870,408645,0.932031
2019-10-01,Employment,Employment,789232,818081,0.964736
2019-10-01,Employment,Unemployment,28849,818081,0.035264
2019-10-01,Unemployment,Employment,39067,415947,0.093923
2019-10-01,Unemployment,Unemployment,376880,415947,0.906077
2019-11-01,Employment,Employment,799647,828173,0.965556
2019-11-01,Employment,Unemployment,28526,828173,0.034444
2019-11-01,Unemployment,Employment,42991,405729,0.10596
2019-11-01,Unemployment,Unemployment,362738,405729,0.89404
2019-12-01,Employment,Employment,811229,842455,0.962935
2019-12-01,Employment,Unemployment,31226,842455,0.037065
2019-12-01,Unemployment,Employment,41209,391264,0.105323
2019-12-01,Unemployment,Unemployment,350055,391264,0.894677
2020-01-01,Employment,Employment,806304,852628,0.945669
2020-01-01,Employment,Unemployment,46324,852628,0.054331
2020-01-01,Unemployment,Employment,41681,381281,0.109318
2020-01-01,Unemployment,Unemployment,339600,381281,0.890682
2020-02-01,Employment,Employment,808599,848869,0.95256
2020-02-01,Employment,Unemployment,40270,848869,0.04744
2020-02-01,Unemployment,Employment,36593,385924,0.094819
2020-02-01,Unemployment,Unemployment,349331,385924,0.905181
2020-03-01,Employment,Employment,798076,843007,0.946702
2020-03-01,Employment,Unemployment,44931,843007,0.053298
2020-03-01,Unemployment,Employment,35128,389601,0.090164
2020-03-01,Unemployment,Unemployment,354473,389601,0.909836
2020-04-01,Employment,Employment,762511,829624,0.919104
2020-04-01,Employment,Unemployment,67113,829624,0.080896
2020-04-01,Unemployment,Employment,19936,399404,0.049914
2020-04-01,Unemployment,Unemployment,379468,399404,0.950086
2020-05-01,Employment,Employment,734209,778629,0.942951
2020-05-01,Employment,Unemployment,44420,778629,0.057049
2020-05-01,Unemployment,Employment,23789,446581,0.053269
2020-05-01,Unemployment,Unemployment,422792,446581,0.946731
2020-06-01,Employment,Employment,724355,755808,0.958385
2020-06-01,Employment,Unemployment,31453,755808,0.041615
2020-06-01,Unemployment,Employment,26976,467212,0.057738
2020-06-01,Unemployment,Unemployment,440236,467212,0.942262
2020-07-01,Employment,Employment,725592,749692,0.967853
2020-07-01,Employment,Unemployment,24100,749692,0.032147
2020-07-01,Unemployment,Employment,27419,471689,0.058129
2020-07-01,Unemployment,Unemployment,444270,471689,0.941871
2020-08-01,Employment,Employment,727110,751357,0.967729
2020-08-01,Employment,Unemployment,24247,751357,0.032271
2020-08-01,Unemployment,Employment,29501,468370,0.062987
2020-08-01,Unemployment,Unemployment,438869,468370,0.937013
2020-09-01,Employment,Employment,728000,755273,0.96389
2020-09-01,Employment,Unemployment,27273,755273,0.03611
2020-09-01,Unemployment,Employment,32454,463116,0.070077
2020-09-01,Unemployment,Unemployment,430662,463116,0.929923
2020-10-01,Employment,Employment,735937,759719,0.968696
2020-10-01,Employment,Unemployment,23782,759719,0.031304
2020-10-01,Unemployment,Employment,54133,457935,0.118211
2020-10-01,Unemployment,Unemployment,403802,457935,0.881789
2020-11-01,Employment,Employment,780330,804029,0.970525
2020-11-01,Employment,Unemployment,23699,804029,0.029475
2020-11-01,Unemployment,Employment,52134,427584,0.121927
2020-11-01,Unemployment,Unemployment,375450,427584,0.878073
2020-12-01,Employment,Employment,805193,834536,0.964839
2020-12-01,Employment,Unemployment,29343,834536,0.035161
2020-12-01,Unemployment,Employment,41482,399149,0.103926
2020-12-01,Unemployment,Unemployment,357667,399149,0.896074
2021-01-01,Employment,Employment,806484,847990,0.951054
2021-01-01,Employment,Unemployment,41506,847990,0.048946
2021-01-01,Unemployment,Employment,40036,387010,0.10345
2021-01-01,Unemployment,Unemployment,346974,387010,0.89655
2021-02-01,Employment,Employment,810881,847988,0.956241
2021-02-01,Employment,Unemployment,37107,847988,0.043759
2021-02-01,Unemployment,Employment,35755,388480,0.092038
2021-02-01,Unemployment,Unemployment,352725,388480,0.907962
2021-03-01,Employment,Employment,806651,845418,0.954145
2021-03-01,Employment,Unemployment,38767,845418,0.045855
2021-03-01,Unemployment,Employment,41980,389832,0.107687
2021-03-01,Unemployment,Unemployment,347852,389832,0.892313
2021-04-01,Employment,Employment,809138,848361,0.953766
2021-04-01,Employment,Unemployment,39223,848361,0.046234
2021-04-01,Unemployment,Employment,33305,386619,0.086144
2021-04-01,Unemployment,Unemployment,353314,386619,0.913856
2021-05-01,Employment,Employment,804228,840754,0.956556
2021-05-01,Employment,Unemployment,36526,840754,0.043444
2021-05-01,Unemployment,Employment,29278,392537,0.074587
2021-05-01,Unemployment,Unemployment,363259,392537,0.925413
2021-06-01,Employment,Employment,800809,832198,0.962282
2021-06-01,Employment,Unemployment,31389,832198,0.037718
2021-06-01,Unemployment,Employment,32121,399785,0.080346
2021-06-01,Unemployment,Unemployment,367664,399785,0.919654
2021-07-01,Employment,Employment,805494,831645,0.968555
2021-07-01,Employment,Unemployment,26151,831645,0.031445
2021-07-01,Unemployment,Employment,34731,399053,0.087034
2021-07-01,Unemployment,Unemployment,364322,399053,0.912966
2021-08-01,Employment,Employment,808627,838296,0.964608
2021-08-01,Employment,Unemployment,29669,838296,0.035392
2021-08-01,Unemployment,Employment,44895,390473,0.114976
2021-08-01,Unemployment,Unemployment,345578,390473,0.885024
2021-09-01,Employment,Employment,823144,853974,0.963898
2021-09-01,Employment,Unemployment,30830,853974,0.036102
2021-09-01,Unemployment,Employment,39013,375247,0.103966
2021-09-01,Unemployment,Unemployment,336234,375247,0.896034
2021-10-01,Employment,Employment,831748,861325,0.965661
2021-10-01,Employment,Unemployment,29577,861325,0.034339
2021-10-01,Unemployment,Employment,39868,367064,0.108613
2021-10-01,Unemployment,Unemployment,327196,367064,0.891387
2021-11-01,Employment,Employment,842926,870495,0.96833
2021-11-01,Employment,Unemployment,27569,870495,0.03167
2021-11-01,Unemployment,Employment,47868,356773,0.134169
2021-11-01,Unemployment,Unemployment,308905,356773,0.865831
2021-12-01,Employment,Employment,860758,891045,0.96601
2021-12-01,Employment,Unemployment,30287,891045,0.03399
2021-12-01,Unemployment,Employment,43426,336474,0.129062
2021-12-01,Unemployment,Unemployment,293048,336474,0.870938
2022-01-01,Employment,Employment,859478,904148,0.950594
2022-01-01,Employment,Unemployment,44670,904148,0.049406
2022-01-01,Unemployment,Employment,43067,323335,0.133196
2022-01-01,Unemployment,Unemployment,280268,323335,0.866804
2022-02-01,Employment,Employment,860618,903184,0.952871
2022-02-01,Employment,Unemployment,42566,903184,0.047129
2022-02-01,Unemployment,Employment,38323,324938,0.117939
2022-02-01,Unemployment,Unemployment,286615,324938,0.882061
2022-03-01,Employment,Employment,852253,894835,0.952414
2022-03-01,Employment,Unemployment,42582,894835,0.047586
2022-03-01,Unemployment,Employment,49399,329181,0.150066
2022-03-01,Unemployment,Unemployment,279782,329181,0.849934
2022-04-01,Employment,Employment,855344,898216,0.95227
2022-04-01,Employment,Unemployment,42872,898216,0.04773
2022-04-01,Unemployment,Employment,39446,322364,0.122365
2022-04-01,Unemployment,Unemployment,282918,322364,0.877635
2022-05-01,Employment,Employment,854434,890830,0.959144
2022-05-01,Employment,Unemployment,36396,890830,0.040856
2022-05-01,Unemployment,Employment,37816,325790,0.116075
2022-05-01,Unemployment,Unemployment,287974,325790,0.883925
2022-06-01,Employment,Employment,853481,888188,0.960924
2022-06-01,Employment,Unemployment,34707,888188,0.039076
2022-06-01,Unemployment,Employment,34849,324370,0.107436
2022-06-01,Unemployment,Unemployment,289521,324370,0.892564
2022-07-01,Employment,Employment,852432,884109,0.964171
2022-07-01,Employment,Unemployment,31677,884109,0.035829
2022-07-01,Unemployment,Employment,34715,324228,0.10707
2022-07-01,Unemployment,Unemployment,289513,324228,0.89293
2022-08-01,Employment,Employment,852580,882846,0.965718
2022-08-01,Employment,Unemployment,30266,882846,0.034282
2022-08-01,Unemployment,Employment,37012,321190,0.115234
2022-08-01,Unemployment,Unemployment,284178,321190,0.884766
2022-09-01,Employment,Employment,852339,885087,0.963
2022-09-01,Employment,Unemployment,32748,885087,0.037
2022-09-01,Unemployment,Employment,31471,314444,0.100085
2022-09-01,Unemployment,Unemployment,282973,314444,0.899915
2022-10-01,Employment,Employment,849058,878961,0.965979
2022-10-01,Employment,Unemployment,29903,878961,0.034021
2022-10-01,Unemployment,Employment,38793,315721,0.122871
2022-10-01,Unemployment,Unemployment,276928,315721,0.877129
2022-11-01,Employment,Employment,857595,884089,0.970032
2022-11-01,Employment,Unemployment,26494,884089,0.029968
2022-11-01,Unemployment,Employment,48647,306831,0.158547
2022-11-01,Unemployment,Unemployment,258184,306831,0.841453
2022-12-01,Employment,Employment,873520,903385,0.966941
2022-12-01,Employment,Unemployment,29865,903385,0.033059
2022-12-01,Unemployment,Employment,41946,284678,0.147345
2022-12-01,Unemployment,Unemployment,242732,284678,0.852655
2023-01-01,Employment,Employment,859025,908636,0.945401
2023-01-01,Employment,Unemployment,49611,908636,0.054599
2023-01-01,Unemployment,Employment,40188,272597,0.147426
2023-01-01,Unemployment,Unemployment,232409,272597,0.852574
2023-02-01,Employment,Employment,855112,894651,0.955805
2023-02-01,Employment,Unemployment,39539,894651,0.044195
2023-02-01,Unemployment,Employment,36422,282020,0.129147
2023-02-01,Unemployment,Unemployment,245598,282020,0.870853
2023-03-01,Employment,Employment,844140,883699,0.955235
2023-03-01,Employment,Unemployment,39559,883699,0.044765
2023-03-01,Unemployment,Employment,45034,285137,0.157938
2023-03-01,Unemployment,Unemployment,240103,285137,0.842062
2023-04-01,Employment,Employment,842615,882584,0.954714
2023-04-01,Employment,Unemployment,39969,882584,0.045286
2023-04-01,Unemployment,Employment,35528,279662,0.127039
2023-04-01,Unemployment,Unemployment,244134,279662,0.872961
2023-05-01,Employment,Employment,840117,872237,0.963175
2023-05-01,Employment,Unemployment,32120,872237,0.036825
2023-05-01,Unemployment,Employment,36001,284103,0.126718
2023-05-01,Unemployment,Unemployment,248102,284103,0.873282
2023-06-01,Employment,Employment,838558,870265,0.963566
2023-06-01,Employment,Unemployment,31707,870265,0.036434
2023-06-01,Unemployment,Employment,33373,280222,0.119095
2023-06-01,Unemployment,Unemployment,246849,280222,0.880905
2023-07-01,Employment,Employment,837017,866232,0.966273
2023-07-01,Employment,Unemployment,29215,866232,0.033727
2023-07-01,Unemployment,Employment,33676,278556,0.120895
2023-07-01,Unemployment,Unemployment,244880,278556,0.879105
2023-08-01,Employment,Employment,836617,864606,0.967628
2023-08-01,Employment,Unemployment,27989,864606,0.032372
2023-08-01,Unemployment,Employment,34740,274095,0.126744
2023-08-01,Unemployment,Unemployment,239355,274095,0.873256
2023-09-01,Employment,Employment,835059,865129,0.965242
2023-09-01,Employment,Unemployment,30070,865129,0.034758
2023-09-01,Unemployment,Employment,29511,267344,0.110386
2023-09-01,Unemployment,Unemployment,237833,267344,0.889614
2023-10-01,Employment,Employment,833018,858476,0.970345
2023-10-01,Employment,Unemployment,25458,858476,0.029655
2023-10-01,Unemployment,Employment,38878,267903,0.14512
2023-10-01,Unemployment,Unemployment,229025,267903,0.85488
2023-11-01,Employment,Employment,840820,865705,0.971255
2023-11-01,Employment,Unemployment,24885,865705,0.028745
2023-11-01,Unemployment,Employment,42113,254483,0.165485
2023-11-01,Unemployment,Unemployment,212370,254483,0.834515
2023-12-01,Employment,Employment,850327,876618,0.970009
2023-12-01,Employment,Unemployment,26291,876618,0.029991
2023-12-01,Unemployment,Employment,44723,237255,0.188502
2023-12-01,Unemployment,Unemployment,192532,237255,0.811498
2024-01-01,Employment,Employment,850222,887176,0.958346
2024-01-01,Employment,Unemployment,36954,887176,0.041654
2024-01-01,Unemployment,Employment,41151,218823,0.188056
2024-01-01,Unemployment,Unemployment,177672,218823,0.811944
2024-02-01,Employment,Employment,845851,882613,0.958349
2024-02-01,Employment,Unemployment,36762,882613,0.041651
2024-02-01,Unemployment,Employment,34217,214626,0.159426
2024-02-01,Unemployment,Unemployment,180409,214626,0.840574
2024-03-01,Employment,Employment,832153,867691,0.959043
2024-03-01,Employment,Unemployment,35538,867691,0.040957
2024-03-01,Unemployment,Employment,41910,217171,0.192982
2024-03-01,Unemployment,Unemployment,175261,217171,0.807018
2024-04-01,Employment,Employment,831472,863957,0.9624
2024-04-01,Employment,Unemployment,32485,863957,0.0376
2024-04-01,Unemployment,Employment,36133,210799,0.17141
2024-04-01,Unemployment,Unemployment,174666,210799,0.82859
2024-05-01,Employment,Employment,827967,857601,0.965445
2024-05-01,Employment,Unemployment,29634,857601,0.034555
2024-05-01,Unemployment,Employment,33562,207151,0.162017
2024-05-01,Unemployment,Unemployment,173589,207151,0.837983
2024-06-01,Employment,Employment,825379,852622,0.968048
2024-06-01,Employment,Unemployment,27243,852622,0.031952
2024-06-01,Unemployment,Employment,32127,203223,0.158087
2024-06-01,Unemployment,Unemployment,171096,203223,0.841913
2024-07-01,Employment,Employment,826132,848368,0.97379
2024-07-01,Employment,Unemployment,22236,848368,0.02621
2024-07-01,Unemployment,Employment,36886,198339,0.185975
2024-07-01,Unemployment,Unemployment,161453,198339,0.814025
2024-08-01,Employment,Employment,830294,852909,0.973485
2024-08-01,Employment,Unemployment,22615,852909,0.026515
2024-08-01,Unemployment,Employment,33674,183689,0.183321
2024-08-01,Unemployment,Unemployment,150015,183689,0.816679
2024-09-01,Employment,Employment,830294,853857,0.972404
2024-09-01,Employment,Unemployment,23563,853857,0.027596
2024-09-01,Unemployment,Employment,29605,172630,0.171494
2024-09-01,Unemployment,Unemployment,143025,172630,0.828506
2024-10-01,Employment,Employment,831576,849402,0.979013
2024-10-01,Employment,Unemployment,17826,849402,0.020987
2024-10-01,Unemployment,Employment,41698,166588,0.250306
2024-10-01,Unemployment,Unemployment,124890,166588,0.749694
2024-11-01,Employment,Employment,843682,860028,0.980994
2024-11-01,Employment,Unemployment,16346,860028,0.019006
2024-11-01,Unemployment,Employment,47386,142716,0.33203
2024-11-01,Unemployment,Unemployment,95330,142716,0.66797
2024-12-01,Employment,Employment,859901,875411,0.982283
2024-12-01,Employment,Unemployment,15510,875411,0.017717
2024-12-01,Unemployment,Employment,42658,111676,0.38198
2024-12-01,Unemployment,Unemployment,69018,111676,0.61802
2025-01-01,Employment,Employment,849302,869435,0.976844
2025-01-01,Employment,Unemployment,20133,869435,0.023156
2025-01-01,Unemployment,Employment,39216,84528,0.463941
2025-01-01,Unemployment,Unemployment,45312,84528,0.536059
2025-02-01,Employment,Employment,839748,850227,0.987675
2025-02-01,Employment,Unemployment,10479,850227,0.012325
2025-02-01,Unemployment,Employment,34800,65445,0.531744
2025-02-01,Unemployment,Unemployment,30645,65445,0.468256
2025-03-01,Employment,Employment,816208,816208,1.0
2025-03-01,Unemployment,Employment,41124,41124,1.0
