index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Count_Workers,year,month,Count_Workers_sa,Count_Workers_trend,Monthly_Emp_Growth,Annual_Emp_Growth
58,2012-11-01,2012-11-01,4,"Electricity, gas, water and waste management",4981,2012,11,4980.655892565359,5269.916666666667,-6.455112805260765,-1.7555432140969995
59,2012-12-01,2012-12-01,4,"Electricity, gas, water and waste management",4973,2012,12,4990.744434232026,5338.624999999999,0.20255448045960467,-2.861177738241727
60,2013-01-01,2013-01-01,4,"Electricity, gas, water and waste management",5461,2013,1,5468.770475898693,5387.499999999999,9.578251260229575,16.164764274212583
61,2013-02-01,2013-02-01,4,"Electricity, gas, water and waste management",5496,2013,2,5486.31214256536,5422.083333333334,0.3207607037811311,16.104756194727376
62,2013-03-01,2013-03-01,4,"Electricity, gas, water and waste management",5561,2013,3,5557.895475898693,5437.0,1.3047623152528276,18.18028923631596
63,2013-04-01,2013-04-01,4,"Electricity, gas, water and waste management",5524,2013,4,5503.939746732026,5432.166666666666,-0.9707942403854308,15.098475477308426
64,2013-05-01,2013-05-01,4,"Electricity, gas, water and waste management",5578,2013,5,5576.098600898693,5440.375,1.311040045623879,18.386026989642335
65,2013-06-01,2013-06-01,4,"Electricity, gas, water and waste management",5633,2013,6,5650.89808006536,5464.708333333333,1.3414303533766825,16.084971113230196
66,2013-07-01,2013-07-01,4,"Electricity, gas, water and waste management",5612,2013,7,5590.4340788398695,5478.833333333332,-1.0699892365567343,7.499373977008528
67,2013-08-01,2013-08-01,4,"Electricity, gas, water and waste management",5761,2013,8,5757.240451388889,5477.25,2.9837821213274163,8.27496901865834
68,2013-09-01,2013-09-01,4,"Electricity, gas, water and waste management",5283,2013,9,5315.66202001634,5474.708333333334,-7.669966802689676,-1.5191762599421121
69,2013-10-01,2013-10-01,4,"Electricity, gas, water and waste management",5306,2013,10,5290.348600898693,5474.458333333333,-0.47620445059012306,-0.6385757685787308
70,2013-11-01,2013-11-01,4,"Electricity, gas, water and waste management",5212,2013,11,5211.655892565359,5476.833333333333,-1.4874768048359965,4.637943374984288
71,2013-12-01,2013-12-01,4,"Electricity, gas, water and waste management",5326,2013,12,5343.744434232026,5479.125000000001,2.534483173670332,7.073093095665994
72,2014-01-01,2014-01-01,4,"Electricity, gas, water and waste management",5447,2014,1,5454.770475898693,5486.249999999999,2.0776824758952595,-0.2559990414975233
73,2014-02-01,2014-02-01,4,"Electricity, gas, water and waste management",5472,2014,2,5462.31214256536,5489.291666666666,0.138258185197504,-0.43745232455508765
74,2014-03-01,2014-03-01,4,"Electricity, gas, water and waste management",5524,2014,3,5520.895475898693,5498.833333333333,1.0725006518177427,-0.6657196084461692
75,2014-04-01,2014-04-01,4,"Electricity, gas, water and waste management",5555,2014,4,5534.939746732026,5525.374999999999,0.25438392910430707,0.5632329099970024
76,2014-05-01,2014-05-01,4,"Electricity, gas, water and waste management",5604,2014,5,5602.098600898693,5559.458333333333,1.2133619739278956,0.4662758294089242
77,2014-06-01,2014-06-01,4,"Electricity, gas, water and waste management",5662,2014,6,5679.89808006536,5594.208333333333,1.388755977165168,0.5131927631521593
78,2014-07-01,2014-07-01,4,"Electricity, gas, water and waste management",5754,2014,7,5732.4340788398695,5621.458333333334,0.9249461527997216,2.540053205125492
79,2014-08-01,2014-08-01,4,"Electricity, gas, water and waste management",5692,2014,8,5688.240451388889,5648.416666666667,-0.7709400028534596,-1.1984908496110225
80,2014-09-01,2014-09-01,4,"Electricity, gas, water and waste management",5581,2014,9,5613.66202001634,5673.541666666667,-1.311098432105473,5.60607500773882
81,2014-10-01,2014-10-01,4,"Electricity, gas, water and waste management",5645,2014,10,5629.348600898693,5701.375,0.27943579122540196,6.407895312275125
82,2014-11-01,2014-11-01,4,"Electricity, gas, water and waste management",5691,2014,11,5690.655892565359,5732.624999999999,1.0890654676613654,9.190936813063821
83,2014-12-01,2014-12-01,4,"Electricity, gas, water and waste management",5681,2014,12,5698.744434232026,5768.124999999999,0.14213724778604497,6.643281773092857
84,2015-01-01,2015-01-01,4,"Electricity, gas, water and waste management",5746,2015,1,5753.770475898693,5804.458333333333,0.965581845294361,5.481440535786031
85,2015-02-01,2015-02-01,4,"Electricity, gas, water and waste management",5820,2015,2,5810.31214256536,5840.625,0.9826889498548486,6.370928480783644
86,2015-03-01,2015-03-01,4,"Electricity, gas, water and waste management",5779,2015,3,5775.895475898693,5885.166666666668,-0.5923376545390102,4.618815935081466
87,2015-04-01,2015-04-01,4,"Electricity, gas, water and waste management",5968,2015,4,5947.939746732026,5930.166666666667,2.97865969962976,7.461689176360875
88,2015-05-01,2015-05-01,4,"Electricity, gas, water and waste management",5941,2015,5,5939.098600898693,5974.458333333334,-0.14864215526376734,6.0156027947444235
89,2015-06-01,2015-06-01,4,"Electricity, gas, water and waste management",6177,2015,6,6194.89808006536,6020.041666666666,4.30704213477715,9.067064104679744
90,2015-07-01,2015-07-01,4,"Electricity, gas, water and waste management",6111,2015,7,6089.4340788398695,6059.916666666666,-1.702433193612407,6.227720983618346
91,2015-08-01,2015-08-01,4,"Electricity, gas, water and waste management",6203,2015,8,6199.240451388889,6092.041666666667,1.8032278718737471,8.983445836492908
92,2015-09-01,2015-09-01,4,"Electricity, gas, water and waste management",6139,2015,9,6171.66202001634,6126.124999999999,-0.444867909041502,9.940035542046676
93,2015-10-01,2015-10-01,4,"Electricity, gas, water and waste management",6167,2015,10,6151.348600898693,6160.041666666667,-0.32914017410164975,9.272831316871466
94,2015-11-01,2015-11-01,4,"Electricity, gas, water and waste management",6232,2015,11,6231.655892565359,6195.249999999999,1.305523339303738,9.50681275082539
95,2015-12-01,2015-12-01,4,"Electricity, gas, water and waste management",6234,2015,12,6251.744434232026,6226.75,0.3223628199790829,9.703891907806227
96,2016-01-01,2016-01-01,4,"Electricity, gas, water and waste management",6150,2016,1,6157.770475898693,6245.416666666666,-1.503163786074968,7.021482724976069
97,2016-02-01,2016-02-01,4,"Electricity, gas, water and waste management",6187,2016,2,6177.31214256536,6257.125,0.3173497086835564,6.316356006270651
98,2016-03-01,2016-03-01,4,"Electricity, gas, water and waste management",6230,2016,3,6226.895475898693,6267.624999999999,0.8026684128793482,7.808313046555382
99,2016-04-01,2016-04-01,4,"Electricity, gas, water and waste management",6331,2016,4,6310.939746732026,6286.916666666666,1.3496977933647347,6.102953551260204
100,2016-05-01,2016-05-01,4,"Electricity, gas, water and waste management",6423,2016,5,6421.098600898693,6307.25,1.745522197763183,8.11570967902544
101,2016-06-01,2016-06-01,4,"Electricity, gas, water and waste management",6451,2016,6,6468.89808006536,6318.708333333333,0.7444127888018626,4.42299447801584
102,2016-07-01,2016-07-01,4,"Electricity, gas, water and waste management",6285,2016,7,6263.4340788398695,6337.208333333333,-3.176182383498216,2.8574083855284815
103,2016-08-01,2016-08-01,4,"Electricity, gas, water and waste management",6310,2016,8,6306.240451388889,6366.624999999999,0.6834329540345019,1.7260179023387945
104,2016-09-01,2016-09-01,4,"Electricity, gas, water and waste management",6284,2016,9,6316.66202001634,6395.958333333333,0.16525802826239389,2.349448163715495
105,2016-10-01,2016-10-01,4,"Electricity, gas, water and waste management",6485,2016,10,6469.348600898693,6422.875,2.4172035863010866,5.169598093555305
106,2016-11-01,2016-11-01,4,"Electricity, gas, water and waste management",6402,2016,11,6401.655892565359,6443.791666666667,-1.0463604994779607,2.7280068561362336
107,2016-12-01,2016-12-01,4,"Electricity, gas, water and waste management",6339,2016,12,6356.744434232026,6462.166666666666,-0.7015600195801164,1.6795312269174412
108,2017-01-01,2017-01-01,4,"Electricity, gas, water and waste management",6489,2017,1,6496.770475898693,6492.333333333332,2.202794891558102,5.505239296054221
109,2017-02-01,2017-02-01,4,"Electricity, gas, water and waste management",6554,2017,2,6544.31214256536,6531.458333333333,0.7317738381405592,5.941095277849917
110,2017-03-01,2017-03-01,4,"Electricity, gas, water and waste management",6567,2017,3,6563.895475898693,6571.708333333334,0.29924204265807663,5.4120066942566325
111,2017-04-01,2017-04-01,4,"Electricity, gas, water and waste management",6640,2017,4,6619.939746732026,6612.958333333333,0.8538263754978459,4.896259707756023
112,2017-05-01,2017-05-01,4,"Electricity, gas, water and waste management",6616,2017,5,6614.098600898693,6658.375,-0.08823563441369142,3.0057161865258974
113,2017-06-01,2017-06-01,4,"Electricity, gas, water and waste management",6699,2017,6,6716.89808006536,6703.291666666667,1.554247757248417,3.8337286649211544
114,2017-07-01,2017-07-01,4,"Electricity, gas, water and waste management",6761,2017,7,6739.4340788398695,6739.833333333332,0.33551199535679643,7.599664880454293
115,2017-08-01,2017-08-01,4,"Electricity, gas, water and waste management",6773,2017,8,6769.240451388889,6770.583333333332,0.44226818157631076,7.341933812530543
116,2017-09-01,2017-09-01,4,"Electricity, gas, water and waste management",6787,2017,9,6819.66202001634,6800.541666666666,0.7448630166048575,7.963066543786668
117,2017-10-01,2017-10-01,4,"Electricity, gas, water and waste management",6972,2017,10,6956.348600898693,6832.166666666666,2.004301393253294,7.527805812355637
118,2017-11-01,2017-11-01,4,"Electricity, gas, water and waste management",7005,2017,11,7004.655892565359,6868.75,0.6944346012278002,9.419437878569848
119,2017-12-01,2017-12-01,4,"Electricity, gas, water and waste management",6814,2017,12,6831.744434232026,6903.500000000001,-2.4685218087138083,7.4723784307271
120,2018-01-01,2018-01-01,4,"Electricity, gas, water and waste management",6891,2018,1,6898.770475898693,6932.333333333334,0.9810970289054977,6.18768973740591
121,2018-02-01,2018-02-01,4,"Electricity, gas, water and waste management",6890,2018,2,6880.31214256536,6957.833333333334,-0.2675597542753261,5.134229429776083
122,2018-03-01,2018-03-01,4,"Electricity, gas, water and waste management",6950,2018,3,6946.895475898693,6981.625000000001,0.9677371019464642,5.834949709456816
123,2018-04-01,2018-04-01,4,"Electricity, gas, water and waste management",7016,2018,4,6995.939746732026,7004.000000000001,0.7059883224598051,5.679810004095809
124,2018-05-01,2018-05-01,4,"Electricity, gas, water and waste management",7118,2018,5,7116.098600898693,7023.125000000001,1.7175513014215937,7.589847540703287
125,2018-06-01,2018-06-01,4,"Electricity, gas, water and waste management",7031,2018,6,7048.89808006536,7077.708333333333,-0.9443449929831815,4.942757743865744
126,2018-07-01,2018-07-01,4,"Electricity, gas, water and waste management",7121,2018,7,7099.4340788398695,7164.708333333333,0.7169347350535205,5.341694803875452
127,2018-08-01,2018-08-01,4,"Electricity, gas, water and waste management",7025,2018,8,7021.240451388889,7256.958333333333,-1.1014064865260131,3.7227219480480356
128,2018-09-01,2018-09-01,4,"Electricity, gas, water and waste management",7106,2018,9,7138.66202001634,7357.874999999999,1.6723764047166911,4.677651166050545
129,2018-10-01,2018-10-01,4,"Electricity, gas, water and waste management",7190,2018,10,7174.348600898693,7460.666666666667,0.49990573558869045,3.1338279966566907
130,2018-11-01,2018-11-01,4,"Electricity, gas, water and waste management",7246,2018,11,7245.655892565359,7563.291666666667,0.9939200843646523,3.4405687259497553
131,2018-12-01,2018-12-01,4,"Electricity, gas, water and waste management",7883,2018,12,7900.744434232026,7652.916666666666,9.041121347466174,15.64754083369293
132,2019-01-01,2019-01-01,4,"Electricity, gas, water and waste management",7910,2019,1,7917.770475898693,7751.708333333332,0.21549920780752352,14.770747969655517
133,2019-02-01,2019-02-01,4,"Electricity, gas, water and waste management",8085,2019,2,8075.31214256536,7880.041666666667,1.989722575897046,17.368398049952983
134,2019-03-01,2019-03-01,4,"Electricity, gas, water and waste management",8177,2019,3,8173.895475898693,8014.083333333333,1.2207990427230087,17.662566023296435
135,2019-04-01,2019-04-01,4,"Electricity, gas, water and waste management",8256,2019,4,8235.939746732027,8140.458333333332,0.759053880934446,17.724566604211176
136,2019-05-01,2019-05-01,4,"Electricity, gas, water and waste management",8341,2019,5,8339.098600898693,8261.041666666666,1.252545032369845,17.18638355918154
137,2019-06-01,2019-06-01,4,"Electricity, gas, water and waste management",7959,2019,6,7976.89808006536,8355.416666666666,-4.343401345491937,13.16517829395818
138,2019-07-01,2019-07-01,4,"Electricity, gas, water and waste management",8564,2019,7,8542.43407883987,8409.625,7.089673117271111,20.32556375586212
139,2019-08-01,2019-08-01,4,"Electricity, gas, water and waste management",8662,2019,8,8658.240451388889,8445.166666666666,1.3556601254422151,23.314968506400913
140,2019-09-01,2019-09-01,4,"Electricity, gas, water and waste management",8686,2019,9,8718.66202001634,8472.916666666666,0.6978504347007197,22.132999091003104
141,2019-10-01,2019-10-01,4,"Electricity, gas, water and waste management",8643,2019,10,8627.348600898693,8488.625,-1.047332938333989,20.252709769608778
142,2019-11-01,2019-11-01,4,"Electricity, gas, water and waste management",8687,2019,11,8686.655892565359,8490.916666666666,0.6874335837141032,19.88777857196593
143,2019-12-01,2019-12-01,4,"Electricity, gas, water and waste management",8707,2019,12,8724.744434232027,8505.75,0.4384718600314974,10.429396962010395
144,2020-01-01,2020-01-01,4,"Electricity, gas, water and waste management",8387,2020,1,8394.770475898693,8515.291666666666,-3.782047265919475,6.024423181398908
145,2020-02-01,2020-02-01,4,"Electricity, gas, water and waste management",8461,2020,2,8451.312142565359,8499.458333333334,0.6735343965507568,4.656166763115999
146,2020-03-01,2020-03-01,4,"Electricity, gas, water and waste management",8467,2020,3,8463.895475898693,8485.166666666666,0.14889206694848056,3.547879965618428
147,2020-04-01,2020-04-01,4,"Electricity, gas, water and waste management",8343,2020,4,8322.939746732027,8481.833333333334,-1.665376534576113,1.0563457562267953
148,2020-05-01,2020-05-01,4,"Electricity, gas, water and waste management",8309,2020,5,8307.098600898693,8491.791666666666,-0.19033113677836555,-0.3837345201380793
149,2020-06-01,2020-06-01,4,"Electricity, gas, water and waste management",8347,2020,6,8364.898080065359,8508.166666666668,0.6957841954640331,4.864046100446351
150,2020-07-01,2020-07-01,4,"Electricity, gas, water and waste management",8405,2020,7,8383.43407883987,8541.583333333334,0.22159264341408136,-1.8612961895000502
151,2020-08-01,2020-08-01,4,"Electricity, gas, water and waste management",8441,2020,8,8437.240451388889,8589.958333333332,0.6418178045298761,-2.552481664615225
152,2020-09-01,2020-09-01,4,"Electricity, gas, water and waste management",8564,2020,9,8596.66202001634,8638.333333333332,1.889498936837919,-1.3992972742825849
153,2020-10-01,2020-10-01,4,"Electricity, gas, water and waste management",8685,2020,10,8669.348600898693,8695.75,0.8455209791092155,0.48682395881887164
154,2020-11-01,2020-11-01,4,"Electricity, gas, water and waste management",8884,2020,11,8883.655892565359,8763.166666666666,2.4720114685946593,2.267846251036687
155,2020-12-01,2020-12-01,4,"Electricity, gas, water and waste management",8903,2020,12,8920.744434232027,8831.25,0.41749187626354267,2.246484140337479
156,2021-01-01,2021-01-01,4,"Electricity, gas, water and waste management",8993,2021,1,9000.770475898693,8895.833333333334,0.8970780662606925,7.218779855146962
157,2021-02-01,2021-02-01,4,"Electricity, gas, water and waste management",9016,2021,2,9006.312142565359,8956.208333333332,0.06156880326528835,6.5670275885885365
158,2021-03-01,2021-03-01,4,"Electricity, gas, water and waste management",9073,2021,3,9069.895475898693,9011.5,0.7059863385461496,7.159823768211826
159,2021-04-01,2021-04-01,4,"Electricity, gas, water and waste management",9115,2021,4,9094.939746732027,9061.208333333334,0.2761252420150129,9.275568771276067
160,2021-05-01,2021-05-01,4,"Electricity, gas, water and waste management",9155,2021,5,9153.098600898693,9102.75,0.6394638753661086,10.18406113427468
161,2021-06-01,2021-06-01,4,"Electricity, gas, water and waste management",9135,2021,6,9152.898080065359,9142.250000000002,-0.0021907426334788482,9.420318005761551
162,2021-07-01,2021-07-01,4,"Electricity, gas, water and waste management",9167,2021,7,9145.43407883987,9183.416666666666,-0.08154795519624836,9.08935399066737
163,2021-08-01,2021-08-01,4,"Electricity, gas, water and waste management",9128,2021,8,9124.240451388889,9229.750000000002,-0.23173998378073213,8.142472695404933
164,2021-09-01,2021-09-01,4,"Electricity, gas, water and waste management",9204,2021,9,9236.66202001634,9281.666666666666,1.232119749872851,7.444750049610338
165,2021-10-01,2021-10-01,4,"Electricity, gas, water and waste management",9238,2021,10,9222.348600898693,9327.416666666666,-0.15496311423573994,6.378795287372263
166,2021-11-01,2021-11-01,4,"Electricity, gas, water and waste management",9328,2021,11,9327.655892565359,9364.25,1.1418706473143247,4.9979423490680075
167,2021-12-01,2021-12-01,4,"Electricity, gas, water and waste management",9407,2021,12,9424.744434232027,9398.708333333334,1.0408675318313687,5.649752705233602
168,2022-01-01,2022-01-01,4,"Electricity, gas, water and waste management",9477,2022,1,9484.770475898693,9434.833333333334,0.6368983486559454,5.377317434057494
169,2022-02-01,2022-02-01,4,"Electricity, gas, water and waste management",9644,2022,2,9634.312142565359,9475.041666666664,1.5766503474876847,6.97288734899566
170,2022-03-01,2022-03-01,4,"Electricity, gas, water and waste management",9691,2022,3,9687.895475898693,9519.583333333334,0.5561718630289869,6.813749967044314
171,2022-04-01,2022-04-01,4,"Electricity, gas, water and waste management",9595,2022,4,9574.939746732027,9566.541666666664,-1.1659470258290283,5.277660032574416
172,2022-05-01,2022-05-01,4,"Electricity, gas, water and waste management",9559,2022,5,9557.098600898693,9615.583333333334,-0.18633167732907685,4.4138058335822405
173,2022-06-01,2022-06-01,4,"Electricity, gas, water and waste management",9558,2022,6,9575.898080065359,9635.0,0.1967069709304603,4.621487055791396
174,2022-07-01,2022-07-01,4,"Electricity, gas, water and waste management",9611,2022,7,9589.43407883987,9631.249999999998,0.14135487513895484,4.85488164008856
175,2022-08-01,2022-08-01,4,"Electricity, gas, water and waste management",9649,2022,8,9645.240451388889,9623.291666666666,0.581956892244162,5.710064336595755
176,2022-09-01,2022-09-01,4,"Electricity, gas, water and waste management",9752,2022,9,9784.66202001634,9602.041666666668,1.4454960384878257,5.932879202599972
177,2022-10-01,2022-10-01,4,"Electricity, gas, water and waste management",9817,2022,10,9801.348600898693,9586.791666666668,0.17053814274032852,6.2782272179949805
178,2022-11-01,2022-11-01,4,"Electricity, gas, water and waste management",9926,2022,11,9925.655892565359,9574.583333333332,1.2682672224847424,6.411042676613299
179,2022-12-01,2022-12-01,4,"Electricity, gas, water and waste management",9275,2022,12,9292.744434232027,9555.25,-6.376520254015694,-1.4005684814174635
180,2023-01-01,2023-01-01,4,"Electricity, gas, water and waste management",9519,2023,1,9526.770475898693,9522.333333333334,2.51837380574651,0.44281514356856455
181,2023-02-01,2023-02-01,4,"Electricity, gas, water and waste management",9411,2023,2,9401.312142565359,9475.375,-1.316903074874376,-2.4184393919580716
182,2023-03-01,2023-03-01,4,"Electricity, gas, water and waste management",9414,2023,3,9410.895475898693,9427.541666666666,0.10193612538342833,-2.859238115121221
183,2023-04-01,2023-04-01,4,"Electricity, gas, water and waste management",9506,2023,4,9485.939746732027,9378.208333333332,0.7974190237849621,-0.929509765639791
184,2023-05-01,2023-05-01,4,"Electricity, gas, water and waste management",9355,2023,5,9353.098600898693,9322.958333333334,-1.4004004809233472,-2.1345390323881053
185,2023-06-01,2023-06-01,4,"Electricity, gas, water and waste management",9298,2023,6,9315.898080065359,9285.833333333332,-0.39773472322593983,-2.715150034243319
186,2023-07-01,2023-07-01,4,"Electricity, gas, water and waste management",9081,2023,7,9059.43407883987,9258.791666666666,-2.7529713079867624,-5.526916350251598
187,2023-08-01,2023-08-01,4,"Electricity, gas, water and waste management",9052,2023,8,9048.240451388889,9225.25,-0.12355768973610903,-6.189581307058378
188,2023-09-01,2023-09-01,4,"Electricity, gas, water and waste management",9201,2023,9,9233.66202001634,9193.041666666666,2.049255538948347,-5.631262468471854
189,2023-10-01,2023-10-01,4,"Electricity, gas, water and waste management",9184,2023,10,9168.348600898693,9158.583333333334,-0.7073403702243297,-6.458294932413278
190,2023-11-01,2023-11-01,4,"Electricity, gas, water and waste management",9233,2023,11,9232.655892565359,9131.583333333332,0.7014053944279786,-6.981906359650047
191,2023-12-01,2023-12-01,4,"Electricity, gas, water and waste management",9077,2023,12,9094.744434232027,9111.500000000002,-1.4937354964608351,-2.130694558548496
192,2024-01-01,2024-01-01,4,"Electricity, gas, water and waste management",9068,2024,1,9075.770475898693,9101.666666666666,-0.20862552511005106,-4.734028190780526
193,2024-02-01,2024-02-01,4,"Electricity, gas, water and waste management",9057,2024,2,9047.312142565359,9104.0,-0.31356382809488714,-3.7654318315549884
194,2024-03-01,2024-03-01,4,"Electricity, gas, water and waste management",8995,2024,3,8991.895475898693,9098.749999999998,-0.6125207773692742,-4.452286193944655
195,2024-04-01,2024-04-01,4,"Electricity, gas, water and waste management",9098,2024,4,9077.939746732027,9087.708333333334,0.9569091529584739,-4.301102588602868
196,2024-05-01,2024-05-01,4,"Electricity, gas, water and waste management",9115,2024,5,9113.098600898693,9075.791666666666,0.3872999287015899,-2.565994546202466
197,2024-06-01,2024-06-01,4,"Electricity, gas, water and waste management",9056,2024,6,9073.898080065359,9097.208333333334,-0.4301557850967197,-2.5977098280824285
198,2024-07-01,2024-07-01,4,"Electricity, gas, water and waste management",9087,2024,7,9065.43407883987,9159.041666666666,-0.09327855736096513,0.06622930249047254
199,2024-08-01,2024-08-01,4,"Electricity, gas, water and waste management",9102,2024,8,9098.240451388889,9224.791666666666,0.36188418848683845,0.5525936260052156
200,2024-09-01,2024-09-01,4,"Electricity, gas, water and waste management",9025,2024,9,9057.66202001634,9287.833333333332,-0.4460030660802583,-1.9060693321725997
201,2024-10-01,2024-10-01,4,"Electricity, gas, water and waste management",9095,2024,10,9079.348600898693,,0.2394280205469057,-0.970730977564227
202,2024-11-01,2024-11-01,4,"Electricity, gas, water and waste management",9036,2024,11,9035.655892565359,,-0.48123175190133427,-2.133730556974789
203,2024-12-01,2024-12-01,4,"Electricity, gas, water and waste management",9788,2024,12,9805.744434232027,,8.522774116490051,7.817701807253008
204,2025-01-01,2025-01-01,4,"Electricity, gas, water and waste management",9841,2025,1,9848.770475898693,,0.4387840408777377,8.517183219350377
205,2025-02-01,2025-02-01,4,"Electricity, gas, water and waste management",9862,2025,2,9852.312142565359,,0.0359604955291859,8.897670239680089
206,2025-03-01,2025-03-01,4,"Electricity, gas, water and waste management",9703,2025,3,9699.895475898693,,-1.5470141877476085,7.873757005935822
0,2008-01-01,2008-01-01,5,Construction,50733,2008,1,51768.16513480392,,,
1,2008-02-01,2008-02-01,5,Construction,52180,2008,2,52559.17815563725,,1.527991225444314,
2,2008-03-01,2008-03-01,5,Construction,53291,2008,3,52565.36825980392,,0.011777399084023088,
3,2008-04-01,2008-04-01,5,Construction,53776,2008,4,53506.32919730392,,1.790077704486559,
4,2008-05-01,2008-05-01,5,Construction,54110,2008,5,54095.61565563726,,1.1013397240545952,
5,2008-06-01,2008-06-01,5,Construction,54616,2008,6,54964.18596813725,,1.6056205331484774,
6,2008-07-01,2008-07-01,5,Construction,56817,2008,7,57449.06893382353,55324.79166666667,4.5209128852135905,
7,2008-08-01,2008-08-01,5,Construction,56983,2008,8,57252.179227941175,55517.33333333333,-0.3427204470609513,
8,2008-09-01,2008-09-01,5,Construction,57415,2008,9,57895.796875,55598.87499999999,1.1241801722452482,
9,2008-10-01,2008-10-01,5,Construction,58316,2008,10,57836.20940563726,55575.416666666664,-0.1029219262520753,
10,2008-11-01,2008-11-01,5,Construction,57763,2008,11,56700.29794730392,55489.625,-1.9640143605653027,
11,2008-12-01,2008-12-01,5,Construction,56389,2008,12,55796.60523897059,55349.95833333333,-1.5938059252761039,
12,2009-01-01,2009-01-01,5,Construction,53750,2009,1,54785.16513480392,55077.125,-1.812726956836852,5.827905996173044
13,2009-02-01,2009-02-01,5,Construction,53784,2009,2,54163.17815563725,54719.70833333333,-1.135320077316948,3.0517980993733707
14,2009-03-01,2009-03-01,5,Construction,53644,2009,3,52918.36825980392,54376.20833333333,-2.2982585923159493,0.6715448054226414
15,2009-04-01,2009-04-01,5,Construction,52860,2009,4,52590.32919730392,54066.291666666664,-0.6198964051375988,-1.7119470046660479
16,2009-05-01,2009-05-01,5,Construction,52967,2009,5,52952.61565563726,53852.66666666667,0.6888841805384738,-2.112925393577414
17,2009-06-01,2009-06-01,5,Construction,52407,2009,6,52755.18596813725,53742.25,-0.372842181742139,-4.018980652748239
18,2009-07-01,2009-07-01,5,Construction,52478,2009,7,53110.06893382353,53718.333333333336,0.672697781599374,-7.552776886598734
19,2009-08-01,2009-08-01,5,Construction,52744,2009,8,53013.179227941175,53794.99999999999,-0.18243189630027246,-7.404084974867143
20,2009-09-01,2009-09-01,5,Construction,53410,2009,9,53890.796875,53924.24999999999,1.6554706958534338,-6.917600613818308
21,2009-10-01,2009-10-01,5,Construction,54883,2009,10,54403.20940563726,54159.33333333333,0.950834948360102,-5.935727868890018
22,2009-11-01,2009-11-01,5,Construction,56069,2009,11,55006.29794730392,54518.08333333333,1.1085532420890054,-2.987638621536637
23,2009-12-01,2009-12-01,5,Construction,55433,2009,12,54840.60523897059,54984.16666666666,-0.3012249769873021,-1.7133658865186474
24,2010-01-01,2010-01-01,5,Construction,54132,2010,1,55167.16513480392,55527.458333333336,0.5954709916317302,0.6972690491304556
25,2010-02-01,2010-02-01,5,Construction,55242,2010,2,55621.17815563725,56111.791666666664,0.8229768916418356,2.691865672672411
26,2010-03-01,2010-03-01,5,Construction,55288,2010,3,54562.36825980392,56715.24999999999,-1.9036092562991103,3.106671755124313
27,2010-04-01,2010-04-01,5,Construction,56858,2010,4,56588.32919730392,57235.875,3.7131103398100107,7.602158155353322
28,2010-05-01,2010-05-01,5,Construction,57579,2010,5,57564.61565563726,57671.00000000001,1.7252434772006886,8.709673625931668
29,2010-06-01,2010-06-01,5,Construction,58981,2010,6,59329.18596813725,58150.25,3.0653732199933392,12.461334140629376
30,2010-07-01,2010-07-01,5,Construction,58943,2010,7,59575.06893382353,58681.041666666664,0.41443846173505605,12.172833004708682
31,2010-08-01,2010-08-01,5,Construction,60303,2010,8,60572.179227941175,59197.625,1.673703970406204,14.258718511294166
32,2010-09-01,2010-09-01,5,Construction,60334,2010,9,60814.796875,59776.70833333333,0.40054303832428584,12.848204891199245
33,2010-10-01,2010-10-01,5,Construction,60454,2010,10,59974.20940563726,60375.125,-1.382208792196582,10.240204688039478
34,2010-11-01,2010-11-01,5,Construction,60941,2010,11,59878.29794730392,60936.91666666666,-0.15992117159000507,8.857167600458006
35,2010-12-01,2010-12-01,5,Construction,62063,2010,12,61470.60523897059,61454.45833333333,2.659239401006319,12.089582110024955
36,2011-01-01,2011-01-01,5,Construction,60241,2011,1,61276.16513480392,61923.833333333336,-0.3163139575586893,11.073615954476423
37,2011-02-01,2011-02-01,5,Construction,61531,2011,2,61910.17815563725,62386.12499999999,1.0346812980847275,11.306844278634909
38,2011-03-01,2011-03-01,5,Construction,62897,2011,3,62171.36825980392,62872.666666666664,0.4218855638083552,13.945509043465677
39,2011-04-01,2011-04-01,5,Construction,63611,2011,4,63341.32919730392,63405.791666666664,1.8818323775840362,11.933556080891927
40,2011-05-01,2011-05-01,5,Construction,64309,2011,5,64294.61565563726,64017.29166666667,1.5049991378676575,11.691209822819237
41,2011-06-01,2011-06-01,5,Construction,64672,2011,6,65020.18596813725,64673.45833333333,1.1285086707511605,9.592243525903687
42,2011-07-01,2011-07-01,5,Construction,64517,2011,7,65149.06893382353,65275.875,0.19821992780739706,9.35626277863253
43,2011-08-01,2011-08-01,5,Construction,65824,2011,8,66093.17922794117,65829.33333333334,1.4491539320026892,9.1147455323074
44,2011-09-01,2011-09-01,5,Construction,66490,2011,9,66970.796875,66393.04166666666,1.3278490417779842,10.122536481792688
45,2011-10-01,2011-10-01,5,Construction,67093,2011,10,66613.20940563726,66978.625,-0.5339453702935204,11.06975826074994
46,2011-11-01,2011-11-01,5,Construction,68978,2011,11,67915.29794730392,67573.25,1.9547002062874075,13.422225205988614
47,2011-12-01,2011-12-01,5,Construction,69774,2011,12,69181.60523897059,68165.20833333333,1.864539109655694,12.544207056402046
